feature_index,feature_name,importance_score
0,log_volume_0,16.285
1,log_return_std_0,16.212
2,low_std_0,16.419
3,excess_return_std_0,24.905
4,daily_return_std_0,16.118
5,open_std_0,28.481
6,relative_volume_std_0,28.336
7,high_low_range_std_0,28.55
8,high_std_0,16.322
9,volume_change_std_0,24.804
10,close_std_1,24.842
11,log_volume_1,16.389
12,log_return_std_1,24.946
13,low_std_1,28.554
14,excess_return_std_1,16.363
15,daily_return_std_1,28.534
16,open_std_1,28.48
17,relative_volume_std_1,16.193
18,high_low_range_std_1,28.635
19,high_std_1,16.113
20,volume_change_std_1,15.844
21,close_std_2,16.336
22,log_volume_2,28.464
23,log_return_std_2,24.697
24,low_std_2,16.445
25,excess_return_std_2,16.448
26,daily_return_std_2,28.352
27,open_std_2,16.079
28,relative_volume_std_2,24.761
29,high_low_range_std_2,24.93
30,high_std_2,28.614
31,volume_change_std_2,16.342
32,ticker,16.312
33,time_period_idx,16.262
