index,subsequence_idx,score,start_date,end_date
29,29,1.678041878303017,2023-03-01,2023-03-03
30,30,1.8132061988013766,2023-03-02,2023-03-06
70,70,1.693157779564452,2023-04-28,2023-05-02
82,82,1.6617526506721332,2023-05-16,2023-05-18
87,87,1.584616194058016,2023-05-23,2023-05-25
88,88,3.333202472145207,2023-05-24,2023-05-26
89,89,3.2152708367657463,2023-05-25,2023-05-30
90,90,2.384919869834343,2023-05-26,2023-05-31
100,100,1.5055391797165798,2023-06-12,2023-06-14
138,138,1.5449343638941193,2023-08-07,2023-08-09
140,140,1.643369181702024,2023-08-09,2023-08-11
168,168,2.0364728547639266,2023-09-19,2023-09-21
169,169,1.8694858966146966,2023-09-20,2023-09-22
183,183,1.860824140197252,2023-10-10,2023-10-12
184,184,2.032329278518364,2023-10-11,2023-10-13
204,204,1.9138573171670534,2023-11-08,2023-11-10
205,205,1.7699952524308724,2023-11-09,2023-11-13
224,224,3.0416464610370224,2023-12-07,2023-12-11
225,225,3.2214968741907426,2023-12-08,2023-12-12
226,226,2.645632910935089,2023-12-11,2023-12-13
239,239,1.6744528543746615,2023-12-29,2024-01-03
240,240,1.9264268632259538,2024-01-02,2024-01-04
250,250,2.648447396262748,2024-01-17,2024-01-19
251,251,1.9974763524809325,2024-01-18,2024-01-22
273,273,1.6427454190338455,2024-02-20,2024-02-22
274,274,1.6758291306376918,2024-02-21,2024-02-23
313,313,1.58571185645705,2024-04-17,2024-04-19
342,342,2.027473798000885,2024-05-29,2024-05-31
343,343,2.458040349479706,2024-05-30,2024-06-03
344,344,1.8771091618859423,2024-05-31,2024-06-04
351,351,1.7335746546650237,2024-06-11,2024-06-13
352,352,2.0137720116067945,2024-06-12,2024-06-14
353,353,1.624152034249444,2024-06-13,2024-06-17
373,373,1.736621729655298,2024-07-15,2024-07-17
374,374,2.613078767696319,2024-07-16,2024-07-18
375,375,1.6988946462645123,2024-07-17,2024-07-19
384,384,1.5240201139800171,2024-07-30,2024-08-01
409,409,2.1795130696543614,2024-09-04,2024-09-06
410,410,2.0290466129660425,2024-09-05,2024-09-09
411,411,2.0355724074896195,2024-09-06,2024-09-10
448,448,1.5960336860585238,2024-10-29,2024-10-31
469,469,1.6774691159378494,2024-11-27,2024-12-02
478,478,2.5369278049536272,2024-12-11,2024-12-13
479,479,3.3687759901497505,2024-12-12,2024-12-16
480,480,2.7961823445065797,2024-12-13,2024-12-17
505,505,3.0727843453659447,2025-01-23,2025-01-27
506,506,2.9699710925515834,2025-01-24,2025-01-28
507,507,2.1896047784634365,2025-01-27,2025-01-29
524,524,1.640303891824044,2025-02-20,2025-02-24
525,525,2.6222597912959578,2025-02-21,2025-02-25
526,526,2.2812345611488367,2025-02-24,2025-02-26
527,527,1.9314431248725454,2025-02-25,2025-02-27
528,528,1.6518880496084085,2025-02-26,2025-02-28
