feature_index,feature_name,importance_score
0,log_volume_0,28.618
1,log_return_std_0,28.393
2,low_std_0,16.384
3,excess_return_std_0,28.497
4,daily_return_std_0,28.46
5,open_std_0,28.628
6,relative_volume_std_0,24.815
7,high_low_range_std_0,16.451
8,high_std_0,24.957
9,volume_change_std_0,24.605
10,close_std_1,16.276
11,log_volume_1,16.197
12,log_return_std_1,28.344
13,low_std_1,28.479
14,excess_return_std_1,16.333
15,daily_return_std_1,16.314
16,open_std_1,16.221
17,relative_volume_std_1,16.322
18,high_low_range_std_1,28.552
19,high_std_1,16.216
20,volume_change_std_1,16.427
21,close_std_2,16.457
22,log_volume_2,24.856
23,log_return_std_2,16.244
24,low_std_2,24.827
25,excess_return_std_2,16.32
26,daily_return_std_2,16.325
27,open_std_2,24.77
28,relative_volume_std_2,28.502
29,high_low_range_std_2,16.246
30,high_std_2,28.527
31,volume_change_std_2,16.296
32,ticker,16.027
33,time_period_idx,24.702
