open_std_0,high_std_0,low_std_0,close_std_0,daily_return_std_0,log_return_std_0,volume_change_std_0,relative_volume_std_0,log_volume_0,high_low_range_std_0,open_std_1,high_std_1,low_std_1,close_std_1,daily_return_std_1,log_return_std_1,volume_change_std_1,relative_volume_std_1,log_volume_1,high_low_range_std_1,open_std_2,high_std_2,low_std_2,close_std_2,daily_return_std_2,log_return_std_2,volume_change_std_2,relative_volume_std_2,log_volume_2,high_low_range_std_2
1.2512708545604407,1.0455139567111855,0.5379483823563044,0.0780344974509871,-1.6380332852022912,-1.6479753064777456,0.0272915269926982,0.0,22.181580814869555,1.375992974503874,-0.2056280732315974,-0.543183534564287,-0.2301167230549029,-0.5015503646336867,-0.7729007338264959,-0.7724761132773688,-0.7221881892717824,0.0,22.10743293730066,-0.7836467418038988,-0.408134951523421,0.1363835668756324,-0.2235159494244352,0.6515900243186937,1.244696914941578,1.24095771143235,-0.0069027939474792,0.0,22.112894632904343,0.7278003862381818
0.7495027730990246,1.449790405293408,1.2743406854874235,1.4039153469954104,0.8476609736843292,0.8473729850498428,-0.2518880119119721,0.0,22.095768022020113,0.6090171427028855,1.0701607189307976,0.8752212283376752,1.3850159007451872,1.1339902800309771,-0.3831463287774331,-0.3787385532608636,-1.540084233575039,0.0,21.92336012986152,-1.0251593071050176,0.4779915559869904,0.6314073268660765,0.2088534851870198,0.9242261804382612,-0.2625126881561721,-0.2581662832471412,1.2929730245102482,0.0,22.038069567184618,0.7256752403231802
1.5042689429647256,1.4370356925676289,1.5501535015447645,1.5322839859496016,0.8699500519276191,0.8702736377891916,0.374699767626523,0.0,22.060787409008423,-0.4862827521858794,1.493906412886872,1.6645128613931528,1.7215461481317125,1.370230128052026,0.0277613389746158,0.0322347476339474,0.4162501716362202,0.0,22.08623015700982,-0.5556541149611935,1.1280254495921709,0.84693519625633,0.8905522291013215,0.3435282634653029,-1.2217706697824433,-1.2259474463709938,-0.341936866060819,0.1744859948184676,22.058793081275667,-0.3488442548267802
0.5134850351383706,0.939656252316594,0.8757989720549382,1.1677582522757857,1.0516371885089952,1.0496229191370787,2.0647206151139117,2.2692333842462613,22.26641863738743,-0.0656927165869296,1.2155715595632692,1.6831341279015752,0.961324537336094,1.5082357217497675,0.551802785570353,0.5538703952727609,0.1992544867271282,1.848750321755324,22.30367238822346,2.2277339748403766,2.0044127466061243,1.941852566865352,2.0539854743571877,2.067050766821259,0.7937621539118963,0.7921625885203465,1.0886166301147122,1.9603767437596624,22.450373000963733,-0.4283332073341407
1.4560994073457076,1.4365841501323524,1.5061595243823107,1.1283638907592402,-1.4320508321565797,-1.4341157812095815,-1.4893305882403187,0.3702634945112655,22.269659578025927,-0.0885840463586551,0.967908780260566,0.4113891875954611,0.8321766487119143,0.547732321607032,-0.8305559862119415,-0.8289126745908717,-1.0110470290163676,-0.5204130688446847,22.137719964103216,-1.0954472781608813,0.5767895035768766,1.0339100597765447,0.6023903874088002,1.21578099509188,0.8692527715863262,0.8682218590985854,0.2052763171776305,-0.4866147138495863,22.19478790215262,1.106470493470388
1.2455306312950185,0.5627824626070324,0.8796031165853062,0.2522208307693428,-1.180035833871378,-1.1812272368340049,-0.738704845783784,-1.0557479933558358,22.116987547143236,-0.5914465561132989,0.8732767520420859,0.4065473459220237,-0.1219994158779459,-0.5436341210351067,-0.8073803617914139,-0.8065503831661778,0.3425682453218241,-0.7429186482892493,22.174926501731736,0.9581833986936672,-0.7055573442779998,-0.9458406248223794,-0.3571312120931497,-0.4090251860658584,0.1413544675140376,0.1465846618907155,-0.7554300790977714,-1.1704961447714626,22.08206566401388,-1.057734169500586
-0.2448222837813417,-0.1652894157238451,0.23116267672965,0.4671729872694137,0.7659166962719542,0.766792725628518,-0.84933625874945,-1.4558423631439084,21.96123998825831,-0.5721751730701234,0.2688912041801117,0.2170368846432902,0.1184200949846211,0.2893914519754997,-0.173098340363379,-0.1686515670877773,1.3011057166981177,-0.5910617493280881,22.091701680019497,0.0986947908230773,-0.1263282091450631,-0.1774734085451879,0.2471414180435545,0.5658368147767309,0.2082877078734594,0.2126601908300749,0.4205868118471781,-0.152066752399896,22.128377045768847,-0.5621201803494349
-0.1562963757347263,-0.4247814421008177,-0.1832269181389509,-1.1209060292576185,-1.2375976968598272,-1.242785425389718,0.4191213500268143,0.7144218857327019,22.144845292446895,-0.374843505755273,-1.3195171881791243,-1.8701482014660016,-1.8871644526644349,-1.2191076179193865,-0.1566038154623225,-0.1528440321525675,-0.1415239628577723,0.916997339031378,22.12086604568246,-0.8675246004770061,-1.6436349094771394,-1.9333055048281953,-2.3378276570215824,-2.227276312750614,-1.6132623259197725,-1.6221755601980037,0.2023295200029274,1.039401550788532,22.1395048484317,0.1874215294319288
-2.0229312759500564,-1.9329342616144731,-1.906696004514225,-1.7517817621526497,0.283284096823213,0.286929055398762,-0.0829939405513774,0.943883467095344,22.12919614505052,-0.5310991484264589,-1.344031140156889,-1.3463218905120444,-1.576209253714979,-1.1009389671675682,0.8431239232686705,0.8420925890476705,-0.4326972669602748,0.4591689215889412,22.097725443053186,0.560414504212414,-1.735834375039523,-1.677412827904362,-1.5540771607018031,-1.4192241476291017,-0.8231876957730724,-0.8203704853427419,-0.166492279477038,0.3150428664287134,22.078508031568717,-0.9124657891686492
-1.128815555891282,-0.8784199965236015,-0.8727143793548884,-1.0141125700010625,0.5981024316963315,0.5993911244026737,-0.1710634494035716,0.0828410259203059,22.067943617373132,-0.2052482019208127,-1.1217061297627011,-0.973457099766096,-0.7716927098291798,-0.9772204695744116,0.1283683844793,0.1315998750668769,2.5262208963429655,2.6046362995958976,22.341346294960132,-1.4211188655732887,-1.124732346838951,-1.1555814751056352,-1.0470678756354013,-1.0534721279484531,-0.0242946974477372,-0.0205877009127119,-1.445129191707317,0.0624957162441936,22.170062459691152,-0.8838106223150844
-1.3092269799038698,-0.7140006176707725,-1.0937396992544928,-0.4561431037295999,1.342072352009846,1.3356491967334072,-0.0911903900082601,-0.0897820132685867,22.168984099541795,1.5881866722192874,-0.0308667227712173,0.8500115663117571,0.6220120572867802,1.2351596279698998,1.7209018714883992,1.7089663358264535,-0.3529747578700077,-0.5518203460626052,22.13052146784755,0.6480692460690627,1.5614964967790164,1.7475403800106095,2.114055784036896,1.6682343392657994,0.1397943964042487,0.1439795297479559,-0.2111572966174959,-0.7352394629535115,22.109777674666553,-0.916928635162374
1.4122528001830286,0.9365009269644244,0.2553134127583674,-0.2343079880387673,-1.6685947637016965,-1.6776214264317637,-0.1707720873191063,-0.7952275415546429,22.0899950428264,1.63875334891722,-0.2101544024765793,-0.4541148640434765,-0.0433473530065324,-0.061744690792197,0.1497179030625305,0.1536532488868744,-0.7354633628690591,-1.422375369574652,21.986140368275155,-0.9506561838255588,0.151655795612198,0.0774989884172043,-1.469519394571947,-1.6930859639199864,-1.5353976266897789,-1.5434789439843095,1.595050940757345,0.7496469630291008,22.21510419711502,2.3656089678331633
-1.703307484805074,-1.8340903684188796,-2.0317907258288996,-2.027850063450436,-1.0773729882788168,-1.079032135512396,1.195925993462981,1.9362966242916215,22.431315745095425,1.2480011600764769,-2.103630648037268,-1.770736496252557,-1.8522852762081383,-1.584445573976108,0.1545301501834078,0.1593702369528103,0.7290281700112964,1.9937978095313695,22.60395456522698,1.2633713622188778,-0.9993225319292272,-0.9874717033918136,-0.7734776589969867,-0.5428546606002401,1.4253377891164676,1.418912344771783,-1.0306988017214525,0.7987083516888316,22.457726294392263,0.0107449235090857
-1.0452295318112197,-1.4099254170061433,-1.0465157493231951,-0.8229265011607386,-0.4426839648930488,-0.43855089791277,0.7608505690706657,1.2303008204767598,22.60942749827663,-0.3575269202901236,-0.8909436202367467,-0.2848761351480565,-0.6157821261747561,0.1761827635936412,1.3191121167161424,1.3145817289086656,-1.1293716845926625,0.0502970775657439,22.462993142574486,1.101887311815099,0.1847994353964747,-0.2478479474377373,-0.0312682530919774,-0.3006940547480269,-0.6210708424757787,-0.6197749967426764,2.201214698506147,1.939940934504708,22.9590998296272,-0.4699640486880757
