feature_index,feature_name,importance_score
0,high_std_0,21.043
1,low_std_0,21.835
2,close_std_0,41.214
3,daily_return_std_0,55.688
4,log_return_std_0,62.786
5,volume_change_std_0,101.736
6,relative_volume_std_0,125.748
7,log_volume_0,31.505
8,high_low_range_std_0,30.944
9,excess_return_std_0,67.491
10,open_std_1,40.386
11,high_std_1,21.179
12,low_std_1,19.732
13,close_std_1,20.58
14,daily_return_std_1,50.94
15,log_return_std_1,54.568
16,volume_change_std_1,31.215
17,relative_volume_std_1,30.216
18,log_volume_1,19.203
19,high_low_range_std_1,35.782
20,excess_return_std_1,60.946
21,open_std_2,19.957
22,high_std_2,17.943
23,low_std_2,18.539
24,close_std_2,17.542
25,daily_return_std_2,19.173
26,log_return_std_2,18.997
27,volume_change_std_2,20.55
28,relative_volume_std_2,18.963
29,log_volume_2,33.303
30,high_low_range_std_2,18.696
31,excess_return_std_2,19.271
