index,subsequence_idx,score,start_date,end_date
7,7,1.847452735837085,2023-02-16,2023-02-21
27,27,1.7715394829067248,2023-05-15,2023-05-17
28,28,1.7758830678657462,2023-05-18,2023-05-22
48,48,2.023473344492491,2023-08-15,2023-08-17
55,55,1.5109476518170142,2023-09-14,2023-09-18
58,58,1.7642574300301814,2023-09-27,2023-09-29
69,69,1.9219145157388,2023-11-13,2023-11-15
70,70,2.426883605665218,2023-11-16,2023-11-20
76,76,2.5573792900731136,2023-12-13,2023-12-15
85,85,1.6596283854282736,2024-01-24,2024-01-26
91,91,3.0149433650355144,2024-02-20,2024-02-22
105,105,1.8049821569853757,2024-04-19,2024-04-23
111,111,3.997204855191898,2024-05-15,2024-05-17
122,122,1.82132840308451,2024-07-03,2024-07-08
132,132,1.6737184560468938,2024-08-15,2024-08-19
154,154,1.6429718806416254,2024-11-18,2024-11-20
161,161,1.505146170882327,2024-12-18,2024-12-20
174,174,2.7762966609930895,2025-02-18,2025-02-20
