feature_index,feature_name,importance_score
0,log_volume_0,24.725
1,log_return_std_0,16.427
2,low_std_0,16.364
3,excess_return_std_0,28.467
4,daily_return_std_0,28.697
5,open_std_0,16.145
6,relative_volume_std_0,16.1
7,high_low_range_std_0,16.488
8,high_std_0,16.188
9,volume_change_std_0,16.019
10,close_std_1,28.441
11,log_volume_1,16.114
12,log_return_std_1,28.447
13,low_std_1,24.91
14,excess_return_std_1,16.007
15,daily_return_std_1,16.302
16,open_std_1,28.399
17,relative_volume_std_1,24.83
18,high_low_range_std_1,16.125
19,high_std_1,28.595
20,volume_change_std_1,16.347
21,close_std_2,28.464
22,log_volume_2,24.968
23,log_return_std_2,16.408
24,low_std_2,16.218
25,excess_return_std_2,28.347
26,daily_return_std_2,16.408
27,open_std_2,24.939
28,relative_volume_std_2,28.661
29,high_low_range_std_2,24.863
30,high_std_2,16.023
31,volume_change_std_2,16.147
32,ticker,28.482
33,time_period_idx,24.676
