feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
-0.0394702526968865,0.3488207308432027,0.0455020341892227,-1.9169412777083388,1.0038228623382317,-0.0046813796263661,-0.3129643527204503,0.0096807671393883,-0.1921884943656285,-1.0376771117685004,-0.0075778316807657,0.1871432862721538,0.0248596714506565,-0.1622328547799781,0.9611898799449862
-0.0144813538183861,-0.0941525579683474,0.0195134869076143,-0.453164501904243,-0.3624063678460512,-0.0045416625014357,0.1328372990680311,0.0126378391518837,0.2846940094160575,0.5908194761812395,-0.0032206325406183,0.285720690428155,0.0198747495598765,0.4306835918970645,1.0460643114163397
0.0030773914952793,-0.0852385214113308,0.0084033397940982,0.3324771124109804,-0.4099673299048424,-0.0002787878193538,-0.0289949599762822,0.0204081985718671,-0.0399315309411812,-0.2236132697040066,0.0019529931687278,0.1649975574010747,0.0115200855761248,0.4419643485336507,0.4648855025428631
0.0050864806958159,0.1967877748323716,0.0088135670807401,-0.1150036808550687,0.1071133964603313,0.0013495755268144,0.1736156351791531,0.0112168566570454,-0.4772827939989466,0.6475126484811796,-0.0043801078461656,0.057600148024794,0.0125295944219904,-0.9501462950080788,0.0638987986501282
-0.0165820087837127,0.0815108996116029,0.0162068728742928,-1.8523506230435267,0.149061359265506,0.0543701958100673,1.0418007991329246,0.0425107523530511,2.491838084638885,2.346478674696344,0.0146867151050424,-0.1973807222424694,0.0300163160764847,0.3781655305190392,-0.8459480327140809
0.0061113454646155,-0.3753714031883914,0.0135178654785731,-0.087016768468537,-1.1239332084052112,0.0,-0.3172350579980404,0.0158627316542572,-0.3824573571045064,-1.0229021727513536,-0.0217391958376271,0.2553698731598925,0.0239187264510878,-1.3014107013582084,0.42265419554637
-0.0196078187599672,-0.0132197577299629,0.0260433642546699,-0.9795505287637282,-0.2599644492881223,-0.023000047587364,-0.2917227204783258,0.0256235048947895,-0.9496424027893168,-0.8057505533138685,0.0153531543151008,0.4926003112881525,0.0177111219211521,0.6217032158990909,0.9602945943983708
0.0084006000092173,-0.0229056203605514,0.0162216809652279,0.276118932209731,-0.201667591812229,0.0076640162733243,-0.0689168656392446,0.0106418256758179,0.1492441244770949,-0.2712190235528622,0.0039682623762218,-0.3449897035396511,0.0187604508805975,0.3199024708610354,-0.9073672264177036
0.0085639399254646,0.438693795230751,0.01682613783794,0.6956270605260261,1.4300551364153202,0.0156760611999895,-0.1406807264930835,0.0156453565013606,1.0612757661882108,-0.4588849724102446,0.0054662705470422,0.2852481827123767,0.0157911621100623,0.3516572670647238,0.7705346183237894
0.0095937511145529,0.281727735986411,0.0278767809519864,0.4741765146614658,0.7443278314044667,-0.0095025856726647,-0.3770279323100224,0.020525958415151,-1.1581919348058227,-1.2310438244626871,-0.0060761661672937,-0.2233209434976739,0.0141661475087944,-1.468547502260099,-0.7979760987211244
0.0068336919988178,0.0911389357091259,0.0084470507823817,0.2371679733949361,0.3566307455167297,-0.0051712164835996,0.6912997903563942,0.0110749232618369,-1.106105420470347,1.768453566546963,-0.0012996207199138,-0.0839789277967152,0.0147203391374466,-0.5111577719099445,-0.409801815349391
0.003578446806991,-0.3706466775870665,0.0126994890466883,0.1012050836408223,-1.197157707157474,-0.0084279178854917,0.1634367838854782,0.0111256596377498,-1.1238125344270933,0.3912901562953253,-0.0130761532805678,-0.0161949226728916,0.0206048165084985,-1.4461540739586185,-0.1819228512705775
0.017555487225854,-0.3168471006970191,0.0151815512674552,1.8639276300743512,-0.8905545977575653,0.0035807119857476,0.5544339520243136,0.0084745836471837,0.5190149774838579,1.45399430785558,-0.0016217308205527,-0.5437236692037335,0.0134603337847684,-0.138228620296384,-1.359656167069828
-0.0022276249739219,0.831821993919698,0.0143661499023437,-0.1048689000842442,1.9112886884073508,0.0019535381713813,-0.1001645325130553,0.0134567810926184,0.3842108044424603,-0.5212088722269711,-0.0228412932706942,-0.2776258466626387,0.0341464130131863,-1.9259798948316729,-0.9634512510297542
0.011370941635864,0.4531449267969187,0.0139792035752989,1.0887432998280069,0.948886481727584,-0.0057821587387349,-0.0475672260057572,0.0172414017759191,-0.6329376492477372,-0.2320711335746182,0.0016154429566335,0.0074453577088939,0.009394201499669,0.0955227643971436,0.0794278851290385
-0.018709681457088,0.0546226173489921,0.0230490232547681,-1.614419446927092,0.1757095556165929,0.0187376901694729,-0.0754527162977867,0.0197043828928684,1.445222724949364,-0.3054495229440797,-0.0083897806312341,2.094067764811827,0.0123899302191497,-0.707794525339172,2.5612906384989
-0.0006508676904458,-0.6737205918020859,0.0094833523953847,-0.2071660056763421,-1.0514855397110845,0.0026051019152408,0.155249953540234,0.0137523954274596,0.2256990918303424,-0.0555598491994054,-0.0009744311328272,0.0063380734830449,0.0141680494158516,-0.0774374969108116,-0.1803557190962631
-0.0104030832741591,-0.2721954026663257,0.0172184946118665,-0.868464056954611,-0.6017714837267794,-0.0052561575210926,0.0645728091368329,0.0125786520897495,-0.2567563622290325,-0.0916111232171511,-0.0181639122139687,0.1684753455745822,0.0245709011134397,-1.2899640817120923,0.0213959705891826
-0.0171543563112651,0.0940391270569955,0.0161235412299749,-0.9805423186151347,-0.0932307921565286,-0.0020533720913216,0.2585132823343339,0.015198570470238,0.1988522357029135,0.1056701024276082,0.0246913010290974,0.6339574249807642,0.0264422571505429,2.329889172102252,0.5213285601898556
