feature_index,feature_name,importance_score
0,high_std_0,19.069
1,low_std_0,18.561
2,close_std_0,21.312
3,daily_return_std_0,19.916
4,log_return_std_0,19.011
5,volume_change_std_0,55.128
6,relative_volume_std_0,46.51
7,log_volume_0,18.858
8,high_low_range_std_0,30.538
9,excess_return_std_0,36.483
10,open_std_1,53.947
11,high_std_1,29.801
12,low_std_1,21.006
13,close_std_1,18.516
14,daily_return_std_1,21.315
15,log_return_std_1,41.178
16,volume_change_std_1,20.573
17,relative_volume_std_1,31.396
18,log_volume_1,18.197
19,high_low_range_std_1,61.134
20,excess_return_std_1,19.321
21,open_std_2,31.674
22,high_std_2,55.539
23,low_std_2,20.145
24,close_std_2,35.049
25,daily_return_std_2,56.61
26,log_return_std_2,48.964
27,volume_change_std_2,20.862
28,relative_volume_std_2,20.362
29,log_volume_2,18.179
30,high_low_range_std_2,28.933
31,excess_return_std_2,30.455
