feature_index,feature_name,importance_score
0,high_std_0,120.501
1,low_std_0,76.549
2,close_std_0,133.652
3,daily_return_std_0,21.065
4,log_return_std_0,21.209
5,volume_change_std_0,196.649
6,relative_volume_std_0,108.748
7,log_volume_0,19.962
8,high_low_range_std_0,30.895
9,excess_return_std_0,19.352
10,open_std_1,36.134
11,high_std_1,56.222
12,low_std_1,36.442
13,close_std_1,101.803
14,daily_return_std_1,50.737
15,log_return_std_1,38.805
16,volume_change_std_1,18.447
17,relative_volume_std_1,19.97
18,log_volume_1,18.054
19,high_low_range_std_1,34.691
20,excess_return_std_1,37.4
21,open_std_2,72.382
22,high_std_2,20.034
23,low_std_2,110.655
24,close_std_2,19.612
25,daily_return_std_2,18.539
26,log_return_std_2,20.206
27,volume_change_std_2,18.031
28,relative_volume_std_2,19.542
29,log_volume_2,19.416
30,high_low_range_std_2,19.176
31,excess_return_std_2,20.543
