feature_index,feature_name,importance_score
0,high_std_0,39.874
1,low_std_0,79.346
2,close_std_0,19.188
3,daily_return_std_0,22.772
4,log_return_std_0,34.386
5,volume_change_std_0,33.452
6,relative_volume_std_0,57.751
7,log_volume_0,19.415
8,high_low_range_std_0,33.693
9,excess_return_std_0,20.302
10,open_std_1,19.282
11,high_std_1,21.738
12,low_std_1,47.269
13,close_std_1,20.947
14,daily_return_std_1,53.375
15,log_return_std_1,23.183
16,volume_change_std_1,19.17
17,relative_volume_std_1,29.015
18,log_volume_1,18.213
19,high_low_range_std_1,51.228
20,excess_return_std_1,34.132
21,open_std_2,100.974
22,high_std_2,22.825
23,low_std_2,22.417
24,close_std_2,21.034
25,daily_return_std_2,41.201
26,log_return_std_2,22.426
27,volume_change_std_2,57.383
28,relative_volume_std_2,40.461
29,log_volume_2,20.508
30,high_low_range_std_2,19.945
31,excess_return_std_2,31.725
