feature_index,feature_name,importance_score
0,log_volume_0,16.388
1,log_return_std_0,15.774
2,low_std_0,24.918
3,excess_return_std_0,28.459
4,daily_return_std_0,15.903
5,open_std_0,16.337
6,relative_volume_std_0,28.623
7,high_low_range_std_0,28.516
8,high_std_0,16.21
9,volume_change_std_0,24.873
10,close_std_1,16.223
11,log_volume_1,24.685
12,log_return_std_1,24.809
13,low_std_1,28.581
14,excess_return_std_1,28.512
15,daily_return_std_1,16.094
16,open_std_1,24.873
17,relative_volume_std_1,16.256
18,high_low_range_std_1,15.9
19,high_std_1,16.275
20,volume_change_std_1,15.908
21,close_std_2,28.489
22,log_volume_2,16.288
23,log_return_std_2,28.268
24,low_std_2,16.32
25,excess_return_std_2,28.532
26,daily_return_std_2,16.452
27,open_std_2,24.882
28,relative_volume_std_2,28.452
29,high_low_range_std_2,16.168
30,high_std_2,16.466
31,volume_change_std_2,16.36
32,ticker,24.864
33,time_period_idx,28.568
