window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
207,28,JNJ,9.12651,2023-11-13,2023-11-15,-1.028936281047875,15.588647872863689,0.2486234897560369,-0.9038519749397552,1.3495480569875955,0.2461152303150258,-1.2854586022111858,0.82860492791331,-0.8891656748862355,-1.470508190227131,-0.881028854977656,-0.9391302350345584,15.71964602669543,0.0807287098107351,-0.7733825733183942,-1.6076991595543122,0.0774150386158556,-1.090842333919173,1.4941367856957124,-0.4371202033295356,-1.099692482028905,0.9379432375184484,-0.3003168673986994,15.721952111717494,0.8880359472023509,-0.5517570241120873,1.4647691768360749,0.8915530197844328,-1.0681557922314338,1.1277295547816804,0.18672672785887,-0.5642058454470534,-0.1632629772153222
