feature_index,feature_name,importance_score
0,log_volume_0,24.877
1,log_return_std_0,28.654
2,low_std_0,28.644
3,excess_return_std_0,28.343
4,daily_return_std_0,16.216
5,open_std_0,28.523
6,relative_volume_std_0,16.049
7,high_low_range_std_0,16.193
8,high_std_0,15.949
9,volume_change_std_0,16.21
10,close_std_1,16.359
11,log_volume_1,16.37
12,log_return_std_1,24.789
13,low_std_1,28.521
14,excess_return_std_1,16.321
15,daily_return_std_1,16.438
16,open_std_1,28.441
17,relative_volume_std_1,24.908
18,high_low_range_std_1,16.078
19,high_std_1,24.93
20,volume_change_std_1,24.906
21,close_std_2,28.593
22,log_volume_2,16.301
23,log_return_std_2,16.344
24,low_std_2,16.306
25,excess_return_std_2,28.411
26,daily_return_std_2,28.441
27,open_std_2,16.323
28,relative_volume_std_2,24.82
29,high_low_range_std_2,16.393
30,high_std_2,28.429
31,volume_change_std_2,24.828
32,ticker,16.087
33,time_period_idx,16.309
