feature_index,feature_name,importance_score
0,high_std_0,113.355
1,low_std_0,83.735
2,close_std_0,161.923
3,daily_return_std_0,22.48
4,log_return_std_0,33.962
5,volume_change_std_0,18.646
6,relative_volume_std_0,18.723
7,log_volume_0,17.803
8,high_low_range_std_0,19.77
9,excess_return_std_0,19.82
10,open_std_1,140.888
11,high_std_1,65.557
12,low_std_1,220.669
13,close_std_1,204.28
14,daily_return_std_1,19.099
15,log_return_std_1,19.431
16,volume_change_std_1,36.486
17,relative_volume_std_1,56.332
18,log_volume_1,19.951
19,high_low_range_std_1,19.852
20,excess_return_std_1,19.492
21,open_std_2,59.448
22,high_std_2,54.451
23,low_std_2,41.103
24,close_std_2,44.287
25,daily_return_std_2,36.813
26,log_return_std_2,23.328
27,volume_change_std_2,18.152
28,relative_volume_std_2,19.218
29,log_volume_2,18.484
30,high_low_range_std_2,22.442
31,excess_return_std_2,32.741
