index,subsequence_idx,score,start_date,end_date
35,35,2.49583,2023-03-15,2023-03-17
36,36,2.49232,2024-08-07,2024-08-09
56,56,3.376,2024-10-28,2024-10-30
62,62,2.72997,2024-11-18,2024-11-20
70,70,2.73386,2024-12-18,2024-12-20
105,105,3.12188,2023-01-31,2023-02-02
123,123,3.04092,2023-08-07,2023-08-09
168,168,2.57776,2024-02-01,2024-02-05
