feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
0.0125531269395948,0.0778598365807667,0.016441720964706,-0.0001999264520849,-0.0742765507690065,0.0139379580208389,-0.0076000213623048,0.2319685039370078,0.0145734488107068
-0.0001999264520849,-0.0742765507690065,0.0139379580208389,-0.0076000213623048,0.2319685039370078,0.0145734488107068,-0.0195485172689626,-0.024734756487281,0.0270576642529414
-0.0076000213623048,0.2319685039370078,0.0145734488107068,-0.0195485172689626,-0.024734756487281,0.0270576642529414,0.000616624426639,0.0174978701094437,0.0155638238350566
-0.0195485172689626,-0.024734756487281,0.0270576642529414,0.000616624426639,0.0174978701094437,0.0155638238350566,-0.0332785316706851,0.2709004250933917,0.0407577075800959
0.000616624426639,0.0174978701094437,0.0155638238350566,-0.0332785316706851,0.2709004250933917,0.0407577075800959,0.0048873679456977,-0.2302351510237178,0.0161255740358418
-0.0332785316706851,0.2709004250933917,0.0407577075800959,0.0048873679456977,-0.2302351510237178,0.0161255740358418,0.0138506823137281,0.9988807689775496,0.0254444733512551
0.0048873679456977,-0.2302351510237178,0.0161255740358418,0.0138506823137281,0.9988807689775496,0.0254444733512551,0.0074043079465209,-0.5501795066038668,0.0137316303735948
