index,subsequence_idx,score
3,3,2.19054
7,7,2.19485
13,13,2.21752
30,30,2.22576
40,40,1.97018
45,45,2.2614
46,46,2.01262
56,56,2.14566
70,70,1.93839
72,72,2.1816
100,100,1.91249
124,124,1.8457
137,137,2.08898
150,150,2.20009
151,151,2.0541
171,171,1.97227
