index,subsequence_idx,score,start_date,end_date
2,2,1.900603813742439,2023-01-26,2023-01-30
21,21,1.7501246470685177,2023-04-19,2023-04-21
49,49,1.6630847048272157,2023-08-18,2023-08-22
63,63,3.1895723536204565,2023-10-18,2023-10-20
85,85,2.323916440403609,2024-01-24,2024-01-26
112,112,1.5287581812886084,2024-05-20,2024-05-22
117,117,3.1486436785735497,2024-06-11,2024-06-13
121,121,2.335082627469964,2024-06-28,2024-07-02
126,126,1.9466613409024383,2024-07-22,2024-07-24
148,148,3.6526454779797906,2024-10-23,2024-10-25
175,175,1.6038939243692978,2025-02-21,2025-02-25
