feature_index,feature_name,importance_score
0,feature_1,14.287
1,feature_2,12.94
2,feature_3,45.902
3,feature_4,33.497
4,feature_5,13.312
5,feature_6,13.69
6,feature_7,13.051
7,feature_8,33.954
8,feature_9,22.831
9,feature_10,13.499
10,feature_11,13.817
11,feature_12,13.286
12,feature_13,40.363
13,feature_14,23.634
14,feature_15,13.751
15,feature_16,21.37
16,feature_17,13.668
17,feature_18,49.366
18,feature_19,74.778
19,feature_20,13.731
20,feature_21,20.056
21,feature_22,13.776
22,feature_23,24.549
23,feature_24,30.62
