feature_index,feature_name,importance_score
0,log_volume_0,24.902
1,log_return_std_0,16.295
2,low_std_0,24.866
3,excess_return_std_0,16.005
4,daily_return_std_0,24.843
5,open_std_0,24.782
6,relative_volume_std_0,16.124
7,high_low_range_std_0,28.676
8,high_std_0,28.563
9,volume_change_std_0,28.529
10,close_std_1,16.385
11,log_volume_1,28.254
12,log_return_std_1,16.382
13,low_std_1,28.473
14,excess_return_std_1,24.874
15,daily_return_std_1,16.475
16,open_std_1,15.987
17,relative_volume_std_1,28.439
18,high_low_range_std_1,16.103
19,high_std_1,28.474
20,volume_change_std_1,16.467
21,close_std_2,16.385
22,log_volume_2,16.454
23,log_return_std_2,28.456
24,low_std_2,16.219
25,excess_return_std_2,16.038
26,daily_return_std_2,15.984
27,open_std_2,16.393
28,relative_volume_std_2,16.433
29,high_low_range_std_2,28.661
30,high_std_2,16.249
31,volume_change_std_2,24.854
32,ticker,24.797
33,time_period_idx,28.475
