feature_index,feature_name,importance_score
0,High_0,35.776
1,Low_0,36.738
2,Open_0,36.256
3,Volume_0,46.182
4,daily_return_0,23.613
5,log_return_0,23.832
6,volume_change_0,23.886
7,relative_volume_0,23.228
8,high_low_range_0,35.598
9,excess_return_0,35.552
10,daily_return_zscore_0,23.92
11,log_return_zscore_0,35.871
12,volume_change_zscore_0,23.583
13,relative_volume_zscore_0,23.494
14,log_volume_0,42.224
15,Close_1,46.413
16,High_1,50.694
17,Low_1,23.865
18,Open_1,42.994
19,Volume_1,69.465
20,daily_return_1,35.611
21,log_return_1,23.783
22,volume_change_1,23.395
23,relative_volume_1,23.699
24,high_low_range_1,23.203
25,excess_return_1,35.504
26,daily_return_zscore_1,23.596
27,log_return_zscore_1,23.964
28,volume_change_zscore_1,23.389
29,relative_volume_zscore_1,23.319
30,log_volume_1,36.113
31,Close_2,45.743
32,High_2,23.703
33,Low_2,51.761
34,Open_2,42.374
35,Volume_2,75.056
36,daily_return_2,23.545
37,log_return_2,35.529
38,volume_change_2,23.945
39,relative_volume_2,36.133
40,high_low_range_2,23.236
41,excess_return_2,23.98
42,daily_return_zscore_2,36.226
43,log_return_zscore_2,23.938
44,volume_change_zscore_2,24.021
45,relative_volume_zscore_2,42.388
46,log_volume_2,24.065
