feature_index,feature_name,importance_score
0,log_volume_0,16.244
1,log_return_std_0,16.278
2,low_std_0,16.386
3,excess_return_std_0,16.515
4,daily_return_std_0,16.322
5,open_std_0,24.988
6,relative_volume_std_0,16.052
7,high_low_range_std_0,16.185
8,high_std_0,28.427
9,volume_change_std_0,24.857
10,close_std_1,16.462
11,log_volume_1,28.513
12,log_return_std_1,16.234
13,low_std_1,28.596
14,excess_return_std_1,16.52
15,daily_return_std_1,16.129
16,open_std_1,15.993
17,relative_volume_std_1,28.451
18,high_low_range_std_1,16.418
19,high_std_1,16.458
20,volume_change_std_1,24.696
21,close_std_2,24.898
22,log_volume_2,16.453
23,log_return_std_2,24.682
24,low_std_2,28.371
25,excess_return_std_2,24.974
26,daily_return_std_2,28.454
27,open_std_2,28.471
28,relative_volume_std_2,16.151
29,high_low_range_std_2,24.86
30,high_std_2,28.734
31,volume_change_std_2,28.542
32,ticker,16.334
33,time_period_idx,28.441
