feature_index,feature_name,importance_score
0,High_0,23.895
1,Low_0,23.914
2,Open_0,22.86
3,Volume_0,42.465
4,daily_return_0,23.187
5,log_return_0,23.527
6,volume_change_0,23.496
7,relative_volume_0,23.316
8,high_low_range_0,23.546
9,excess_return_0,35.7
10,daily_return_zscore_0,35.67
11,log_return_zscore_0,23.863
12,volume_change_zscore_0,35.44
13,relative_volume_zscore_0,23.94
14,log_volume_0,35.599
15,Close_1,44.507
16,High_1,42.269
17,Low_1,35.561
18,Open_1,35.466
19,Volume_1,44.286
20,daily_return_1,23.676
21,log_return_1,23.468
22,volume_change_1,42.323
23,relative_volume_1,42.631
24,high_low_range_1,42.155
25,excess_return_1,23.614
26,daily_return_zscore_1,23.631
27,log_return_zscore_1,23.969
28,volume_change_zscore_1,23.907
29,relative_volume_zscore_1,35.689
30,log_volume_1,23.811
31,Close_2,44.648
32,High_2,35.759
33,Low_2,23.53
34,Open_2,35.535
35,Volume_2,49.733
36,daily_return_2,35.688
37,log_return_2,23.81
38,volume_change_2,42.965
39,relative_volume_2,23.451
40,high_low_range_2,23.734
41,excess_return_2,23.265
42,daily_return_zscore_2,23.83
43,log_return_zscore_2,41.26
44,volume_change_zscore_2,23.797
45,relative_volume_zscore_2,35.73
46,log_volume_2,35.523
