feature_index,feature_name,importance_score
0,high_std_0,17.898
1,low_std_0,18.304
2,close_std_0,33.838
3,daily_return_std_0,19.141
4,log_return_std_0,18.914
5,volume_change_std_0,18.323
6,relative_volume_std_0,20.097
7,log_volume_0,19.967
8,high_low_range_std_0,17.65
9,excess_return_std_0,32.011
10,open_std_1,70.921
11,high_std_1,78.212
12,low_std_1,187.907
13,close_std_1,161.858
14,daily_return_std_1,18.426
15,log_return_std_1,17.834
16,volume_change_std_1,20.72
17,relative_volume_std_1,19.867
18,log_volume_1,20.874
19,high_low_range_std_1,33.097
20,excess_return_std_1,31.732
21,open_std_2,249.625
22,high_std_2,99.167
23,low_std_2,113.009
24,close_std_2,55.422
25,daily_return_std_2,20.144
26,log_return_std_2,28.321
27,volume_change_std_2,40.498
28,relative_volume_std_2,19.489
29,log_volume_2,30.387
30,high_low_range_std_2,63.47
31,excess_return_std_2,19.829
