feature_index,feature_name,importance_score
0,high_std_0,20.478
1,low_std_0,31.296
2,close_std_0,30.525
3,daily_return_std_0,40.655
4,log_return_std_0,38.602
5,volume_change_std_0,38.788
6,relative_volume_std_0,61.391
7,log_volume_0,19.874
8,high_low_range_std_0,38.298
9,excess_return_std_0,28.981
10,open_std_1,56.932
11,high_std_1,33.16
12,low_std_1,32.014
13,close_std_1,20.199
14,daily_return_std_1,19.853
15,log_return_std_1,21.925
16,volume_change_std_1,20.858
17,relative_volume_std_1,19.074
18,log_volume_1,38.244
19,high_low_range_std_1,49.145
20,excess_return_std_1,19.249
21,open_std_2,19.276
22,high_std_2,20.805
23,low_std_2,21.011
24,close_std_2,38.359
25,daily_return_std_2,19.69
26,log_return_std_2,22.114
27,volume_change_std_2,51.327
28,relative_volume_std_2,32.19
29,log_volume_2,17.235
30,high_low_range_std_2,17.927
31,excess_return_std_2,20.125
