index,subsequence_idx,score,start_date,end_date
6,6,2.041067356379247,2023-01-26,2023-01-30
17,17,1.5950422932551809,2023-02-10,2023-02-14
21,21,1.523410407195348,2023-02-16,2023-02-21
78,78,1.9485392338768222,2023-05-10,2023-05-12
100,100,1.5492425318439516,2023-06-12,2023-06-14
101,101,1.5217796743509229,2023-06-13,2023-06-15
102,102,2.3400324689168865,2023-06-14,2023-06-16
103,103,1.5785885212843793,2023-06-15,2023-06-20
106,106,1.9160368191562038,2023-06-21,2023-06-23
112,112,1.6016589443331646,2023-06-29,2023-07-03
124,124,4.219476616545367,2023-07-18,2023-07-20
125,125,3.8284178369145208,2023-07-19,2023-07-21
148,148,2.2467179499498005,2023-08-21,2023-08-23
188,188,2.48090011579961,2023-10-17,2023-10-19
189,189,2.1625678745378805,2023-10-18,2023-10-20
214,214,2.557389955769086,2023-11-22,2023-11-27
215,215,2.06894418667989,2023-11-24,2023-11-28
226,226,2.2481792024527514,2023-12-11,2023-12-13
227,227,1.9734497223102485,2023-12-12,2023-12-14
228,228,1.7450487644108987,2023-12-13,2023-12-15
254,254,2.252002012159984,2024-01-23,2024-01-25
255,255,1.7080086494678277,2024-01-24,2024-01-26
280,280,2.228191022147555,2024-02-29,2024-03-04
281,281,2.5076624654083663,2024-03-01,2024-03-05
300,300,2.223256039202651,2024-03-28,2024-04-02
303,303,1.9891330227335913,2024-04-03,2024-04-05
304,304,2.581126860009632,2024-04-04,2024-04-08
316,316,1.5769179163644942,2024-04-22,2024-04-24
317,317,2.271191626087971,2024-04-23,2024-04-25
318,318,2.0984772825469427,2024-04-24,2024-04-26
331,331,1.8760217246450086,2024-05-13,2024-05-15
332,332,2.5572643890939424,2024-05-14,2024-05-16
348,348,2.3052621047000934,2024-06-06,2024-06-10
350,350,2.75123678533313,2024-06-10,2024-06-12
351,351,3.623240551331891,2024-06-11,2024-06-13
352,352,2.797059378429577,2024-06-12,2024-06-14
353,353,2.2169881568293004,2024-06-13,2024-06-17
369,369,1.5082731566014962,2024-07-09,2024-07-11
370,370,1.6039222791860528,2024-07-10,2024-07-12
401,401,1.7068498625943942,2024-08-22,2024-08-26
407,407,1.5895137761628249,2024-08-30,2024-09-04
409,409,2.6767931758434105,2024-09-04,2024-09-06
410,410,2.254241320249925,2024-09-05,2024-09-09
411,411,2.400588385227634,2024-09-06,2024-09-10
443,443,2.493975348791348,2024-10-22,2024-10-24
444,444,2.396314185794822,2024-10-23,2024-10-25
483,483,2.514004821437793,2024-12-18,2024-12-20
485,485,2.1385166131011215,2024-12-20,2024-12-24
486,486,1.6458906650200256,2024-12-23,2024-12-26
500,500,1.8966382524524192,2025-01-15,2025-01-17
502,502,1.5120771246384976,2025-01-17,2025-01-22
510,510,3.3890473789644986,2025-01-30,2025-02-03
