feature_index,feature_name,importance_score
0,High_0,42.022
1,Low_0,42.118
2,Open_0,23.274
3,Volume_0,41.933
4,daily_return_0,23.129
5,log_return_0,35.52
6,volume_change_0,42.145
7,relative_volume_0,23.433
8,high_low_range_0,35.476
9,excess_return_0,23.278
10,daily_return_zscore_0,35.43
11,log_return_zscore_0,23.587
12,volume_change_zscore_0,23.303
13,relative_volume_zscore_0,35.419
14,log_volume_0,42.111
15,Close_1,35.529
16,High_1,22.818
17,Low_1,23.586
18,Open_1,23.331
19,Volume_1,48.99
20,daily_return_1,35.373
21,log_return_1,35.424
22,volume_change_1,23.464
23,relative_volume_1,23.556
24,high_low_range_1,35.549
25,excess_return_1,23.329
26,daily_return_zscore_1,35.309
27,log_return_zscore_1,23.444
28,volume_change_zscore_1,23.07
29,relative_volume_zscore_1,23.307
30,log_volume_1,41.877
31,Close_2,41.39
32,High_2,42.245
33,Low_2,35.443
34,Open_2,23.254
35,Volume_2,42.304
36,daily_return_2,23.158
37,log_return_2,23.083
38,volume_change_2,22.623
39,relative_volume_2,23.207
40,high_low_range_2,41.774
41,excess_return_2,35.518
42,daily_return_zscore_2,35.357
43,log_return_zscore_2,23.099
44,volume_change_zscore_2,22.975
45,relative_volume_zscore_2,23.579
46,log_volume_2,23.456
