feature_index,feature_name,importance_score
0,log_volume_0,16.333
1,log_return_std_0,28.591
2,low_std_0,28.552
3,excess_return_std_0,28.698
4,daily_return_std_0,24.898
5,open_std_0,28.527
6,relative_volume_std_0,16.472
7,high_low_range_std_0,24.894
8,high_std_0,15.693
9,volume_change_std_0,16.012
10,close_std_1,24.844
11,log_volume_1,16.209
12,log_return_std_1,28.406
13,low_std_1,24.877
14,excess_return_std_1,28.495
15,daily_return_std_1,28.326
16,open_std_1,28.436
17,relative_volume_std_1,16.405
18,high_low_range_std_1,16.498
19,high_std_1,15.854
20,volume_change_std_1,24.875
21,close_std_2,16.041
22,log_volume_2,15.931
23,log_return_std_2,16.218
24,low_std_2,16.467
25,excess_return_std_2,16.399
26,daily_return_std_2,28.476
27,open_std_2,24.859
28,relative_volume_std_2,16.154
29,high_low_range_std_2,28.493
30,high_std_2,16.34
31,volume_change_std_2,24.807
32,ticker,16.284
33,time_period_idx,16.458
