feature_index,feature_name,importance_score
0,high_std_0,99.797
1,low_std_0,139.954
2,close_std_0,209.688
3,daily_return_std_0,69.778
4,log_return_std_0,39.106
5,volume_change_std_0,22.662
6,relative_volume_std_0,22.595
7,log_volume_0,33.416
8,high_low_range_std_0,19.023
9,excess_return_std_0,21.648
10,open_std_1,23.803
11,high_std_1,39.696
12,low_std_1,153.228
13,close_std_1,106.884
14,daily_return_std_1,18.612
15,log_return_std_1,18.03
16,volume_change_std_1,29.856
17,relative_volume_std_1,18.703
18,log_volume_1,35.045
19,high_low_range_std_1,45.144
20,excess_return_std_1,18.948
21,open_std_2,123.784
22,high_std_2,102.423
23,low_std_2,32.684
24,close_std_2,35.854
25,daily_return_std_2,18.256
26,log_return_std_2,18.339
27,volume_change_std_2,19.405
28,relative_volume_std_2,20.869
29,log_volume_2,22.962
30,high_low_range_std_2,17.909
31,excess_return_std_2,18.704
