feature_index,feature_name,importance_score
0,high_std_0,21.849
1,low_std_0,50.86
2,close_std_0,21.52
3,daily_return_std_0,21.573
4,log_return_std_0,21.621
5,volume_change_std_0,21.378
6,relative_volume_std_0,20.321
7,log_volume_0,18.295
8,high_low_range_std_0,29.764
9,excess_return_std_0,20.403
10,open_std_1,22.215
11,high_std_1,188.468
12,low_std_1,34.177
13,close_std_1,35.934
14,daily_return_std_1,22.969
15,log_return_std_1,31.295
16,volume_change_std_1,50.616
17,relative_volume_std_1,79.178
18,log_volume_1,19.953
19,high_low_range_std_1,57.087
20,excess_return_std_1,35.84
21,open_std_2,88.967
22,high_std_2,82.253
23,low_std_2,77.124
24,close_std_2,47.89
25,daily_return_std_2,21.741
26,log_return_std_2,22.289
27,volume_change_std_2,87.371
28,relative_volume_std_2,32.034
29,log_volume_2,22.384
30,high_low_range_std_2,21.198
31,excess_return_std_2,23.847
