feature_index,feature_name,importance_score
0,high_std_0,20.928
1,low_std_0,30.398
2,close_std_0,31.93
3,daily_return_std_0,33.668
4,log_return_std_0,34.823
5,volume_change_std_0,48.093
6,relative_volume_std_0,58.049
7,log_volume_0,101.622
8,high_low_range_std_0,55.465
9,excess_return_std_0,79.916
10,open_std_1,45.428
11,high_std_1,54.697
12,low_std_1,45.558
13,close_std_1,29.944
14,daily_return_std_1,20.258
15,log_return_std_1,18.073
16,volume_change_std_1,37.868
17,relative_volume_std_1,31.159
18,log_volume_1,35.885
19,high_low_range_std_1,19.899
20,excess_return_std_1,16.566
21,open_std_2,20.31
22,high_std_2,20.209
23,low_std_2,19.098
24,close_std_2,18.559
25,daily_return_std_2,18.468
26,log_return_std_2,19.528
27,volume_change_std_2,20.994
28,relative_volume_std_2,17.844
29,log_volume_2,19.254
30,high_low_range_std_2,18.08
31,excess_return_std_2,18.497
