feature_index,feature_name,importance_score
0,High_0,23.737
1,Low_0,35.65
2,Open_0,23.37
3,Volume_0,44.831
4,daily_return_0,23.818
5,log_return_0,23.54
6,volume_change_0,41.554
7,relative_volume_0,23.37
8,high_low_range_0,23.388
9,excess_return_0,35.73
10,daily_return_zscore_0,45.025
11,log_return_zscore_0,45.282
12,volume_change_zscore_0,42.514
13,relative_volume_zscore_0,35.881
14,log_volume_0,23.519
15,Close_1,35.85
16,High_1,23.273
17,Low_1,23.19
18,Open_1,23.764
19,Volume_1,43.196
20,daily_return_1,35.896
21,log_return_1,35.74
22,volume_change_1,23.378
23,relative_volume_1,23.051
24,high_low_range_1,23.773
25,excess_return_1,22.709
26,daily_return_zscore_1,35.429
27,log_return_zscore_1,35.693
28,volume_change_zscore_1,35.709
29,relative_volume_zscore_1,23.225
30,log_volume_1,35.811
31,Close_2,23.406
32,High_2,23.571
33,Low_2,23.488
34,Open_2,23.159
35,Volume_2,50.149
36,daily_return_2,35.805
37,log_return_2,23.453
38,volume_change_2,23.436
39,relative_volume_2,22.655
40,high_low_range_2,23.713
41,excess_return_2,23.333
42,daily_return_zscore_2,42.754
43,log_return_zscore_2,42.387
44,volume_change_zscore_2,43.563
45,relative_volume_zscore_2,47.669
46,log_volume_2,35.897
