feature_index,feature_name,importance_score
0,log_volume_0,24.946
1,log_return_std_0,24.906
2,low_std_0,16.051
3,excess_return_std_0,24.682
4,daily_return_std_0,28.37
5,open_std_0,28.478
6,relative_volume_std_0,28.66
7,high_low_range_std_0,16.495
8,high_std_0,16.33
9,volume_change_std_0,16.103
10,close_std_1,16.354
11,log_volume_1,16.475
12,log_return_std_1,16.111
13,low_std_1,16.283
14,excess_return_std_1,16.064
15,daily_return_std_1,28.456
16,open_std_1,24.877
17,relative_volume_std_1,16.174
18,high_low_range_std_1,24.897
19,high_std_1,28.649
20,volume_change_std_1,28.454
21,close_std_2,28.438
22,log_volume_2,28.576
23,log_return_std_2,16.029
24,low_std_2,16.392
25,excess_return_std_2,16.021
26,daily_return_std_2,16.471
27,open_std_2,16.336
28,relative_volume_std_2,24.928
29,high_low_range_std_2,24.784
30,high_std_2,16.122
31,volume_change_std_2,16.477
32,ticker,28.41
33,time_period_idx,28.509
