feature_index,feature_name,importance_score
0,high_std_0,21.134
1,low_std_0,19.724
2,close_std_0,19.813
3,daily_return_std_0,57.328
4,log_return_std_0,20.032
5,volume_change_std_0,18.548
6,relative_volume_std_0,19.516
7,log_volume_0,17.727
8,high_low_range_std_0,19.788
9,excess_return_std_0,18.908
10,open_std_1,18.55
11,high_std_1,39.088
12,low_std_1,75.018
13,close_std_1,46.895
14,daily_return_std_1,20.26
15,log_return_std_1,17.702
16,volume_change_std_1,64.291
17,relative_volume_std_1,87.067
18,log_volume_1,19.479
19,high_low_range_std_1,45.673
20,excess_return_std_1,19.042
21,open_std_2,68.819
22,high_std_2,47.322
23,low_std_2,40.717
24,close_std_2,90.195
25,daily_return_std_2,28.877
26,log_return_std_2,30.739
27,volume_change_std_2,26.811
28,relative_volume_std_2,21.377
29,log_volume_2,18.777
30,high_low_range_std_2,39.126
31,excess_return_std_2,30.249
