feature_index,feature_name,importance_score
0,high_std_0,1139.8
1,low_std_0,321.67
2,close_std_0,307.638
3,daily_return_std_0,28.711
4,log_return_std_0,20.215
5,volume_change_std_0,21.881
6,relative_volume_std_0,22.431
7,log_volume_0,18.21
8,high_low_range_std_0,36.477
9,excess_return_std_0,21.005
10,open_std_1,239.598
11,high_std_1,95.28
12,low_std_1,151.312
13,close_std_1,42.556
14,daily_return_std_1,124.335
15,log_return_std_1,111.789
16,volume_change_std_1,19.321
17,relative_volume_std_1,21.128
18,log_volume_1,17.621
19,high_low_range_std_1,20.684
20,excess_return_std_1,44.578
21,open_std_2,22.85
22,high_std_2,114.293
23,low_std_2,43.968
24,close_std_2,56.631
25,daily_return_std_2,23.912
26,log_return_std_2,33.728
27,volume_change_std_2,21.956
28,relative_volume_std_2,19.495
29,log_volume_2,18.784
30,high_low_range_std_2,20.08
31,excess_return_std_2,20.332
