feature_index,feature_name,importance_score
0,high_std_0,51.523
1,low_std_0,68.487
2,close_std_0,19.676
3,daily_return_std_0,20.974
4,log_return_std_0,20.859
5,volume_change_std_0,17.208
6,relative_volume_std_0,18.285
7,log_volume_0,17.254
8,high_low_range_std_0,17.735
9,excess_return_std_0,18.279
10,open_std_1,20.093
11,high_std_1,106.248
12,low_std_1,30.758
13,close_std_1,20.392
14,daily_return_std_1,18.575
15,log_return_std_1,19.19
16,volume_change_std_1,31.043
17,relative_volume_std_1,31.304
18,log_volume_1,18.226
19,high_low_range_std_1,57.166
20,excess_return_std_1,30.853
21,open_std_2,21.102
22,high_std_2,18.131
23,low_std_2,45.955
24,close_std_2,19.539
25,daily_return_std_2,46.831
26,log_return_std_2,51.232
27,volume_change_std_2,52.837
28,relative_volume_std_2,33.863
29,log_volume_2,42.221
30,high_low_range_std_2,53.697
31,excess_return_std_2,34.228
