index,subsequence_idx,score,start_date,end_date
171,171,2.7052142886383335,2024-01-19,2024-01-23
172,172,2.2045985254058533,2024-01-22,2024-01-24
287,287,2.0628815332949695,2024-06-20,2024-06-24
290,290,4.2212579200694815,2023-03-10,2023-03-14
301,301,5.697384169999175,2023-03-13,2023-03-15
312,312,5.788515436010848,2023-03-14,2023-03-16
316,316,2.936515871242434,2024-07-29,2024-07-31
317,317,3.026696158485966,2024-07-30,2024-08-01
318,318,3.7617163231668407,2024-07-31,2024-08-02
323,323,3.1079084576584974,2023-03-15,2023-03-17
346,346,1.9572589586774427,2023-03-17,2023-03-21
356,356,2.069839722000248,2024-09-18,2024-09-20
358,358,1.9341142886238003,2024-09-19,2024-09-23
378,378,2.8638717351194996,2024-10-16,2024-10-18
380,380,3.699973426226128,2024-10-17,2024-10-21
381,381,2.9884172985653175,2024-10-18,2024-10-22
427,427,2.2053919665283517,2024-12-18,2024-12-20
428,428,1.932628236783206,2024-12-19,2024-12-23
441,441,2.040450515589788,2025-01-08,2025-01-13
461,461,2.3337432568914562,2025-02-04,2025-02-06
462,462,2.8328756340726007,2025-02-05,2025-02-07
480,480,1.932741808989641,2025-02-28,2025-03-04
495,495,2.242242014227639,2025-03-20,2025-03-24
532,532,3.3332554578883893,2023-05-23,2023-05-25
533,533,3.060221595975942,2023-05-24,2023-05-26
534,534,3.187939727350721,2023-05-25,2023-05-30
543,543,2.923746615870241,2023-06-07,2023-06-09
544,544,2.380344239410277,2023-06-08,2023-06-12
