feature_index,feature_name,importance_score
0,high_std_0,19.024
1,low_std_0,18.544
2,close_std_0,19.283
3,daily_return_std_0,39.504
4,log_return_std_0,39.559
5,volume_change_std_0,19.455
6,relative_volume_std_0,18.883
7,log_volume_0,31.624
8,high_low_range_std_0,32.003
9,excess_return_std_0,44.96
10,open_std_1,18.92
11,high_std_1,21.509
12,low_std_1,19.894
13,close_std_1,21.219
14,daily_return_std_1,21.472
15,log_return_std_1,19.982
16,volume_change_std_1,18.407
17,relative_volume_std_1,19.702
18,log_volume_1,31.086
19,high_low_range_std_1,17.675
20,excess_return_std_1,52.78
21,open_std_2,38.15
22,high_std_2,18.906
23,low_std_2,44.904
24,close_std_2,67.083
25,daily_return_std_2,28.43
26,log_return_std_2,26.775
27,volume_change_std_2,39.759
28,relative_volume_std_2,40.066
29,log_volume_2,31.606
30,high_low_range_std_2,42.479
31,excess_return_std_2,20.676
