feature_index,feature_name,importance_score
0,log_volume_0,16.294
1,log_return_std_0,28.396
2,low_std_0,28.459
3,excess_return_std_0,24.949
4,daily_return_std_0,28.432
5,open_std_0,16.08
6,relative_volume_std_0,16.358
7,high_low_range_std_0,28.697
8,high_std_0,16.163
9,volume_change_std_0,24.901
10,close_std_1,16.087
11,log_volume_1,16.275
12,log_return_std_1,24.961
13,low_std_1,24.937
14,excess_return_std_1,24.718
15,daily_return_std_1,16.334
16,open_std_1,16.299
17,relative_volume_std_1,28.5
18,high_low_range_std_1,15.99
19,high_std_1,16.464
20,volume_change_std_1,28.616
21,close_std_2,15.956
22,log_volume_2,28.585
23,log_return_std_2,16.259
24,low_std_2,28.456
25,excess_return_std_2,28.417
26,daily_return_std_2,16.44
27,open_std_2,24.712
28,relative_volume_std_2,16.331
29,high_low_range_std_2,15.921
30,high_std_2,24.935
31,volume_change_std_2,16.198
32,ticker,16.409
33,time_period_idx,28.442
