feature_index,feature_name,importance_score
0,high_std_0,68.267
1,low_std_0,69.408
2,close_std_0,22.394
3,daily_return_std_0,20.628
4,log_return_std_0,22.605
5,volume_change_std_0,32.384
6,relative_volume_std_0,18.947
7,log_volume_0,17.721
8,high_low_range_std_0,17.649
9,excess_return_std_0,40.779
10,open_std_1,18.356
11,high_std_1,21.089
12,low_std_1,20.455
13,close_std_1,21.45
14,daily_return_std_1,30.415
15,log_return_std_1,32.063
16,volume_change_std_1,35.027
17,relative_volume_std_1,46.382
18,log_volume_1,17.536
19,high_low_range_std_1,19.123
20,excess_return_std_1,20.034
21,open_std_2,128.618
22,high_std_2,46.429
23,low_std_2,32.243
24,close_std_2,53.097
25,daily_return_std_2,20.846
26,log_return_std_2,30.916
27,volume_change_std_2,20.553
28,relative_volume_std_2,41.943
29,log_volume_2,18.84
30,high_low_range_std_2,46.451
31,excess_return_std_2,30.825
