index,subsequence_idx,score,start_date,end_date
5,5,3.92195,2023-02-08,2023-02-10
13,13,3.1943,2023-03-15,2023-03-17
26,26,2.8522,2023-05-10,2023-05-12
42,42,2.538,2023-07-20,2023-07-24
119,119,2.80622,2024-06-20,2024-06-24
