feature_index,feature_name,importance_score
0,log_volume_0,16.254
1,log_return_std_0,24.864
2,low_std_0,28.426
3,excess_return_std_0,24.898
4,daily_return_std_0,16.039
5,open_std_0,15.697
6,relative_volume_std_0,24.968
7,high_low_range_std_0,28.435
8,high_std_0,24.73
9,volume_change_std_0,16.14
10,close_std_1,16.504
11,log_volume_1,16.063
12,log_return_std_1,28.322
13,low_std_1,24.852
14,excess_return_std_1,28.375
15,daily_return_std_1,28.745
16,open_std_1,16.371
17,relative_volume_std_1,16.226
18,high_low_range_std_1,28.65
19,high_std_1,16.413
20,volume_change_std_1,28.328
21,close_std_2,24.875
22,log_volume_2,16.517
23,log_return_std_2,16.463
24,low_std_2,16.479
25,excess_return_std_2,28.454
26,daily_return_std_2,15.988
27,open_std_2,16.094
28,relative_volume_std_2,16.208
29,high_low_range_std_2,28.608
30,high_std_2,16.25
31,volume_change_std_2,28.657
32,ticker,24.9
33,time_period_idx,16.224
