feature_index,feature_name,importance_score
0,log_volume_0,28.545
1,log_return_std_0,16.029
2,low_std_0,16.484
3,excess_return_std_0,16.094
4,daily_return_std_0,16.487
5,open_std_0,28.512
6,relative_volume_std_0,15.963
7,high_low_range_std_0,24.917
8,high_std_0,15.797
9,volume_change_std_0,16.179
10,close_std_1,16.044
11,log_volume_1,28.484
12,log_return_std_1,28.528
13,low_std_1,24.91
14,excess_return_std_1,16.483
15,daily_return_std_1,28.561
16,open_std_1,16.397
17,relative_volume_std_1,28.566
18,high_low_range_std_1,16.427
19,high_std_1,16.344
20,volume_change_std_1,24.94
21,close_std_2,28.391
22,log_volume_2,24.896
23,log_return_std_2,24.834
24,low_std_2,24.903
25,excess_return_std_2,16.268
26,daily_return_std_2,28.403
27,open_std_2,16.227
28,relative_volume_std_2,24.939
29,high_low_range_std_2,28.492
30,high_std_2,16.36
31,volume_change_std_2,28.518
32,ticker,16.406
33,time_period_idx,16.189
