index,subsequence_idx,score,start_date,end_date
54,54,2.212155239245728,2023-08-18,2023-08-31
105,105,2.1801545846607455,2023-10-24,2023-11-06
266,266,2.169874006367517,2024-05-22,2024-06-05
333,333,2.1097953530087796,2024-08-20,2024-09-03
336,336,2.180882458277748,2024-08-21,2024-09-04
385,385,2.4380854487232506,2024-10-24,2024-11-06
386,386,2.919494507168256,2024-10-25,2024-11-07
387,387,3.2847470503201737,2024-10-28,2024-11-08
388,388,2.8016651962660415,2024-10-29,2024-11-11
389,389,2.895567873843926,2024-10-30,2024-11-12
391,391,2.470215286170867,2024-10-31,2024-11-13
419,419,2.5883705207561607,2024-12-09,2024-12-20
420,420,2.7192460593945342,2024-12-10,2024-12-23
421,421,3.4535213726998077,2024-12-11,2024-12-24
422,422,3.448817217512154,2024-12-12,2024-12-26
424,424,2.990467506576752,2024-12-13,2024-12-27
425,425,3.3986244725547583,2024-12-16,2024-12-30
471,471,2.5636562062469297,2025-02-18,2025-03-03
472,472,2.5242263739832485,2025-02-19,2025-03-04
473,473,2.2809553716482402,2025-02-20,2025-03-05
474,474,2.699227150294455,2025-02-21,2025-03-06
497,497,2.2541207148587237,2023-04-17,2023-04-28
498,498,2.4577393934455,2023-04-18,2023-05-01
499,499,3.5765102307488266,2023-04-19,2023-05-02
500,500,3.4891916082541785,2023-04-20,2023-05-03
501,501,2.368425260802815,2023-04-21,2023-05-04
502,502,2.269561235707767,2023-04-24,2023-05-05
