feature_index,feature_name,importance_score
0,High_0,35.802
1,Low_0,23.222
2,Open_0,23.434
3,Volume_0,60.753
4,daily_return_0,35.639
5,log_return_0,35.768
6,volume_change_0,23.622
7,relative_volume_0,23.482
8,high_low_range_0,35.966
9,excess_return_0,35.772
10,daily_return_zscore_0,42.11
11,log_return_zscore_0,42.41
12,volume_change_zscore_0,42.475
13,relative_volume_zscore_0,23.401
14,log_volume_0,23.694
15,Close_1,35.827
16,High_1,35.822
17,Low_1,23.599
18,Open_1,41.684
19,Volume_1,58.559
20,daily_return_1,23.302
21,log_return_1,23.141
22,volume_change_1,22.889
23,relative_volume_1,23.93
24,high_low_range_1,23.812
25,excess_return_1,23.328
26,daily_return_zscore_1,23.697
27,log_return_zscore_1,23.85
28,volume_change_zscore_1,43.972
29,relative_volume_zscore_1,23.925
30,log_volume_1,44.483
31,Close_2,35.95
32,High_2,23.169
33,Low_2,23.031
34,Open_2,42.195
35,Volume_2,62.164
36,daily_return_2,22.773
37,log_return_2,35.818
38,volume_change_2,23.823
39,relative_volume_2,35.726
40,high_low_range_2,23.4
41,excess_return_2,23.913
42,daily_return_zscore_2,23.882
43,log_return_zscore_2,35.88
44,volume_change_zscore_2,42.454
45,relative_volume_zscore_2,23.547
46,log_volume_2,35.976
