feature_index,feature_name,importance_score
0,high_std_0,21.05
1,low_std_0,34.685
2,close_std_0,43.697
3,daily_return_std_0,19.538
4,log_return_std_0,19.498
5,volume_change_std_0,19.399
6,relative_volume_std_0,19.42
7,log_volume_0,17.78
8,high_low_range_std_0,18.32
9,excess_return_std_0,18.96
10,open_std_1,176.049
11,high_std_1,51.878
12,low_std_1,256.022
13,close_std_1,22.846
14,daily_return_std_1,30.733
15,log_return_std_1,33.116
16,volume_change_std_1,54.407
17,relative_volume_std_1,32.354
18,log_volume_1,20.141
19,high_low_range_std_1,21.418
20,excess_return_std_1,71.189
21,open_std_2,157.052
22,high_std_2,120.208
23,low_std_2,116.369
24,close_std_2,97.217
25,daily_return_std_2,20.837
26,log_return_std_2,23.168
27,volume_change_std_2,24.076
28,relative_volume_std_2,20.704
29,log_volume_2,18.817
30,high_low_range_std_2,30.417
31,excess_return_std_2,29.819
