feature_index,feature_name,importance_score
0,high_std_0,91.464
1,low_std_0,86.965
2,close_std_0,67.382
3,daily_return_std_0,22.61
4,log_return_std_0,36.848
5,volume_change_std_0,73.766
6,relative_volume_std_0,44.036
7,log_volume_0,18.076
8,high_low_range_std_0,30.507
9,excess_return_std_0,102.183
10,open_std_1,37.254
11,high_std_1,30.937
12,low_std_1,21.691
13,close_std_1,22.683
14,daily_return_std_1,19.28
15,log_return_std_1,19.766
16,volume_change_std_1,19.13
17,relative_volume_std_1,22.075
18,log_volume_1,17.863
19,high_low_range_std_1,19.056
20,excess_return_std_1,20.12
21,open_std_2,103.223
22,high_std_2,103.573
23,low_std_2,21.349
24,close_std_2,21.246
25,daily_return_std_2,20.239
26,log_return_std_2,20.819
27,volume_change_std_2,29.727
28,relative_volume_std_2,31.442
29,log_volume_2,18.499
30,high_low_range_std_2,40.174
31,excess_return_std_2,45.308
