feature_index,feature_name,importance_score
0,High_0,35.821
1,Low_0,35.589
2,Open_0,35.807
3,Volume_0,49.877
4,daily_return_0,23.884
5,log_return_0,35.785
6,volume_change_0,42.406
7,relative_volume_0,23.592
8,high_low_range_0,35.372
9,excess_return_0,23.621
10,daily_return_zscore_0,23.64
11,log_return_zscore_0,23.802
12,volume_change_zscore_0,23.096
13,relative_volume_zscore_0,23.432
14,log_volume_0,35.808
15,Close_1,23.89
16,High_1,42.19
17,Low_1,22.505
18,Open_1,22.992
19,Volume_1,53.402
20,daily_return_1,41.563
21,log_return_1,23.262
22,volume_change_1,22.916
23,relative_volume_1,42.474
24,high_low_range_1,35.796
25,excess_return_1,23.619
26,daily_return_zscore_1,42.544
27,log_return_zscore_1,35.536
28,volume_change_zscore_1,42.34
29,relative_volume_zscore_1,35.373
30,log_volume_1,23.855
31,Close_2,23.022
32,High_2,23.54
33,Low_2,23.931
34,Open_2,23.278
35,Volume_2,42.401
36,daily_return_2,35.872
37,log_return_2,23.906
38,volume_change_2,23.697
39,relative_volume_2,22.95
40,high_low_range_2,35.605
41,excess_return_2,42.281
42,daily_return_zscore_2,23.684
43,log_return_zscore_2,23.326
44,volume_change_zscore_2,23.569
45,relative_volume_zscore_2,35.849
46,log_volume_2,42.158
