open_std_0,high_std_0,low_std_0,close_std_0,daily_return_std_0,log_return_std_0,volume_change_std_0,relative_volume_std_0,log_volume_0,high_low_range_std_0,excess_return_std_0,open_std_1,high_std_1,low_std_1,close_std_1,daily_return_std_1,log_return_std_1,volume_change_std_1,relative_volume_std_1,log_volume_1,high_low_range_std_1,excess_return_std_1,open_std_2,high_std_2,low_std_2,close_std_2,daily_return_std_2,log_return_std_2,volume_change_std_2,relative_volume_std_2,log_volume_2,high_low_range_std_2,excess_return_std_2
1.1366916998178151,0.9538773508697348,0.5013219252791566,0.0502916114574689,-1.52508961460875,-1.5399592942559748,-0.0917849122179692,0.0,15.696196388872233,1.6352671625312698,0.0,-0.4207914038860425,-0.0717769353425728,-0.1343474428592109,0.1052467469493629,0.0522531571174144,0.0580375037590549,-0.7842177099111889,0.0,15.395128440039736,0.2302856042500214,0.0,0.2910635837173579,0.8211455695658209,0.5727121036050051,1.325746054893376,0.9209045438719696,0.9231021957139356,0.0518014448816744,0.0,15.46628252579308,0.1675993077815277,0.0
-0.4207914038860425,-0.0717769353425728,-0.1343474428592109,0.1052467469493629,0.0522531571174144,0.0580375037590549,-0.7842177099111889,0.0,15.395128440039736,0.2302856042500214,0.0,0.2910635837173579,0.8211455695658209,0.5727121036050051,1.325746054893376,0.9209045438719696,0.9231021957139356,0.0518014448816744,0.0,15.46628252579308,0.1675993077815277,0.0,1.5091640144629384,1.7590587511252105,1.769724903655373,1.0952792909228335,-0.3957084982217786,-0.3915240059599332,0.0724699619789029,0.0,15.520531522060695,-0.6000618360649083,0.0
0.2910635837173579,0.8211455695658209,0.5727121036050051,1.325746054893376,0.9209045438719696,0.9231021957139356,0.0518014448816744,0.0,15.46628252579308,0.1675993077815277,0.0,1.5091640144629384,1.7590587511252105,1.769724903655373,1.0952792909228335,-0.3957084982217786,-0.3915240059599332,0.0724699619789029,0.0,15.520531522060695,-0.6000618360649083,0.0,0.180475413411653,2.3217362272008897,-1.5683078808592044,0.8169824349081479,-0.4133319198090308,-0.4094568026871431,-0.218700574632024,0.0,15.478470469377775,2.7142179629074636,0.0
1.5091640144629384,1.7590587511252105,1.769724903655373,1.0952792909228335,-0.3957084982217786,-0.3915240059599332,0.0724699619789029,0.0,15.520531522060695,-0.6000618360649083,0.0,0.180475413411653,2.3217362272008897,-1.5683078808592044,0.8169824349081479,-0.4133319198090308,-0.4094568026871431,-0.218700574632024,0.0,15.478470469377775,2.7142179629074636,0.0,-0.1730105695424045,0.1478140661887215,0.53381517371696,1.1412524034743794,0.3258025092871301,0.3288029042553704,-0.2226421255000816,0.0,15.369351401730311,-0.2258751645502523,0.0
0.180475413411653,2.3217362272008897,-1.5683078808592044,0.8169824349081479,-0.4133319198090308,-0.4094568026871431,-0.218700574632024,0.0,15.478470469377775,2.7142179629074636,0.0,-0.1730105695424045,0.1478140661887215,0.53381517371696,1.1412524034743794,0.3258025092871301,0.3288029042553704,-0.2226421255000816,0.0,15.369351401730311,-0.2258751645502523,0.0,1.673119781939796,0.8651501504172254,1.3941637234826831,0.8547630405976845,-0.2415526329633753,-0.2379053290762005,1.802710676753253,0.0,15.767601708071544,-0.3857889001588483,0.0
-0.1730105695424045,0.1478140661887215,0.53381517371696,1.1412524034743794,0.3258025092871301,0.3288029042553704,-0.2226421255000816,0.0,15.369351401730311,-0.2258751645502523,0.0,1.673119781939796,0.8651501504172254,1.3941637234826831,0.8547630405976845,-0.2415526329633753,-0.2379053290762005,1.802710676753253,0.0,15.767601708071544,-0.3857889001588483,0.0,1.8029722561328176,2.086510876973526,1.9513322767352173,2.345119110404855,2.129732674881173,2.117571850671888,1.712206532146866,0.0,16.24759651942208,0.1762549118639578,0.0
1.673119781939796,0.8651501504172254,1.3941637234826831,0.8547630405976845,-0.2415526329633753,-0.2379053290762005,1.802710676753253,0.0,15.767601708071544,-0.3857889001588483,0.0,1.8029722561328176,2.086510876973526,1.9513322767352173,2.345119110404855,2.129732674881173,2.117571850671888,1.712206532146866,0.0,16.24759651942208,0.1762549118639578,0.0,1.796995958690513,1.0882581193968102,1.5988908395439243,1.2789960038773986,-0.986300597867964,-0.9914249941109234,-1.6893544327487005,-0.4527381217137851,15.552004115557509,-0.6980884481798131,0.0
1.8029722561328176,2.086510876973526,1.9513322767352173,2.345119110404855,2.129732674881173,2.117571850671888,1.712206532146866,0.0,16.24759651942208,0.1762549118639578,0.0,1.796995958690513,1.0882581193968102,1.5988908395439243,1.2789960038773986,-0.986300597867964,-0.9914249941109234,-1.6893544327487005,-0.4527381217137851,15.552004115557509,-0.6980884481798131,0.0,1.134799126145612,0.9779857619891752,1.3791120927529537,1.2593945645160591,0.1216453053271893,0.1278492546048729,1.928246176787192,1.4815270641264924,16.23979996611694,-0.7531184154384934,-0.9013684774290356
1.796995958690513,1.0882581193968102,1.5988908395439243,1.2789960038773986,-0.986300597867964,-0.9914249941109234,-1.6893544327487005,-0.4527381217137851,15.552004115557509,-0.6980884481798131,0.0,1.134799126145612,0.9779857619891752,1.3791120927529537,1.2593945645160591,0.1216453053271893,0.1278492546048729,1.928246176787192,1.4815270641264924,16.23979996611694,-0.7531184154384934,-0.9013684774290356,1.0611121404479844,1.1984466773025857,0.9990318878900704,1.210794289053074,-0.1928359693931545,-0.1891437434789696,-1.178934479346025,-0.6166037308077983,15.572109234729796,0.0111714028616474,-0.6322658420772419
1.134799126145612,0.9779857619891752,1.3791120927529537,1.2593945645160591,0.1216453053271893,0.1278492546048729,1.928246176787192,1.4815270641264924,16.23979996611694,-0.7531184154384934,-0.9013684774290356,1.0611121404479844,1.1984466773025857,0.9990318878900704,1.210794289053074,-0.1928359693931545,-0.1891437434789696,-1.178934479346025,-0.6166037308077983,15.572109234729796,0.0111714028616474,-0.6322658420772419,1.7435954798054836,1.4116452571320053,0.9425559909761926,0.709606949727913,-0.8501266256860931,-0.8543635989567993,0.2297559707363755,-0.2344052348971868,15.78820186877928,0.2708533043828885,-1.333694134555701
1.0611121404479844,1.1984466773025857,0.9990318878900704,1.210794289053074,-0.1928359693931545,-0.1891437434789696,-1.178934479346025,-0.6166037308077983,15.572109234729796,0.0111714028616474,-0.6322658420772419,1.7435954798054836,1.4116452571320053,0.9425559909761926,0.709606949727913,-0.8501266256860931,-0.8543635989567993,0.2297559707363755,-0.2344052348971868,15.78820186877928,0.2708533043828885,-1.333694134555701,0.3574390989980001,0.2781510578212843,0.6144833430805343,0.7244247986957177,-0.012402558926527,-0.0077289761495281,-0.7585684176101021,-0.9515399214599204,15.472519034014448,-0.4868501404667857,1.013909447394528
1.7435954798054836,1.4116452571320053,0.9425559909761926,0.709606949727913,-0.8501266256860931,-0.8543635989567993,0.2297559707363755,-0.2344052348971868,15.78820186877928,0.2708533043828885,-1.333694134555701,0.3574390989980001,0.2781510578212843,0.6144833430805343,0.7244247986957177,-0.012402558926527,-0.0077289761495281,-0.7585684176101021,-0.9515399214599204,15.472519034014448,-0.4868501404667857,1.013909447394528,0.2598210358405621,-0.0581387026755246,0.5890725104275337,0.3606199300198157,-0.498077098882201,-0.4988660791500076,-0.8061255456966872,-1.3483574602909227,15.0399919168317,-0.7390366414782968,0.2247389448328209
0.3574390989980001,0.2781510578212843,0.6144833430805343,0.7244247986957177,-0.012402558926527,-0.0077289761495281,-0.7585684176101021,-0.9515399214599204,15.472519034014448,-0.4868501404667857,1.013909447394528,0.2598210358405621,-0.0581387026755246,0.5890725104275337,0.3606199300198157,-0.498077098882201,-0.4988660791500076,-0.8061255456966872,-1.3483574602909227,15.0399919168317,-0.7390366414782968,0.2247389448328209,-0.1016961489596676,0.5385934923632022,0.464011936544722,0.8845287961420291,0.4492606196658025,0.4562315082149259,0.2109184865750916,-0.9733602010345916,15.21239885466056,0.26863111305442,-0.3171530395645131
