feature_index,feature_name,importance_score
0,high_std_0,118.104
1,low_std_0,114.015
2,close_std_0,225.052
3,daily_return_std_0,41.09
4,log_return_std_0,41.547
5,volume_change_std_0,40.427
6,relative_volume_std_0,90.577
7,log_volume_0,18.484
8,high_low_range_std_0,20.551
9,excess_return_std_0,21.564
10,open_std_1,116.328
11,high_std_1,138.745
12,low_std_1,65.965
13,close_std_1,59.847
14,daily_return_std_1,19.973
15,log_return_std_1,22.352
16,volume_change_std_1,24.499
17,relative_volume_std_1,21.187
18,log_volume_1,20.808
19,high_low_range_std_1,36.988
20,excess_return_std_1,21.432
21,open_std_2,76.563
22,high_std_2,81.767
23,low_std_2,46.527
24,close_std_2,38.792
25,daily_return_std_2,18.644
26,log_return_std_2,18.624
27,volume_change_std_2,18.247
28,relative_volume_std_2,19.533
29,log_volume_2,18.779
30,high_low_range_std_2,20.545
31,excess_return_std_2,18.562
