window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
28,4,ABBV,9.85565,2023-02-28,2023-03-02,1.3030621643118094,15.838606722847013,-0.2896222958000967,1.303635121995345,-0.3159438436874799,-0.2931931114875548,1.3240482331422945,1.3750369411795569,-0.8257704945072739,1.008953868412812,0.0962400475440612,1.681531471780386,15.517673675669377,0.8044584803599091,1.063024647396697,0.6554205132516143,0.8045462991893872,0.7984560145796501,-0.2342568668072114,0.7022188275016464,1.556327426521223,-0.9619640550359304,0.963971129248252,15.334542465446106,-0.9546381597195484,1.62958395934676,-1.7369938341396995,-0.9558910558259262,1.7172966097342792,-0.7863261901750475,-0.95254850096298,1.351394428375459,-0.5452672964562536
