feature_index,feature_name,importance_score
0,High_0,23.493
1,Low_0,23.301
2,Open_0,36.135
3,Volume_0,54.112
4,daily_return_0,23.947
5,log_return_0,41.805
6,volume_change_0,42.381
7,relative_volume_0,23.506
8,high_low_range_0,23.719
9,excess_return_0,23.575
10,daily_return_zscore_0,35.957
11,log_return_zscore_0,23.684
12,volume_change_zscore_0,36.246
13,relative_volume_zscore_0,43.885
14,log_volume_0,23.8
15,Close_1,35.818
16,High_1,23.432
17,Low_1,23.722
18,Open_1,42.613
19,Volume_1,87.114
20,daily_return_1,23.353
21,log_return_1,36.094
22,volume_change_1,42.555
23,relative_volume_1,23.524
24,high_low_range_1,35.823
25,excess_return_1,23.767
26,daily_return_zscore_1,45.167
27,log_return_zscore_1,35.823
28,volume_change_zscore_1,45.392
29,relative_volume_zscore_1,23.248
30,log_volume_1,23.988
31,Close_2,23.318
32,High_2,35.588
33,Low_2,23.951
34,Open_2,35.505
35,Volume_2,73.917
36,daily_return_2,35.629
37,log_return_2,36.147
38,volume_change_2,23.451
39,relative_volume_2,23.939
40,high_low_range_2,23.754
41,excess_return_2,23.314
42,daily_return_zscore_2,23.197
43,log_return_zscore_2,23.452
44,volume_change_zscore_2,43.33
45,relative_volume_zscore_2,23.824
46,log_volume_2,35.99
