index,subsequence_idx,score,start_date,end_date
41,41,1.91292,2023-03-17,2023-03-21
67,67,2.00734,2023-04-25,2023-04-27
68,68,2.36064,2023-04-26,2023-04-28
69,69,1.9075,2023-04-27,2023-05-01
85,85,2.19528,2023-05-19,2023-05-23
126,126,2.13893,2023-07-20,2023-07-24
128,128,2.20327,2023-07-24,2023-07-26
129,129,2.23274,2023-07-25,2023-07-27
130,130,2.20154,2023-07-26,2023-07-28
144,144,2.40598,2023-08-15,2023-08-17
164,164,2.37952,2023-09-13,2023-09-15
165,165,2.33363,2023-09-14,2023-09-18
166,166,2.2601,2023-09-15,2023-09-19
181,181,1.90126,2023-10-06,2023-10-10
193,193,1.99532,2023-10-24,2023-10-26
228,228,1.86521,2023-12-13,2023-12-15
271,271,2.37557,2024-02-15,2024-02-20
272,272,2.36031,2024-02-16,2024-02-21
273,273,1.95185,2024-02-20,2024-02-22
302,302,2.02798,2024-04-02,2024-04-04
317,317,2.17463,2024-04-23,2024-04-25
318,318,1.95592,2024-04-24,2024-04-26
421,421,1.89775,2024-09-20,2024-09-24
448,448,3.06465,2024-10-29,2024-10-31
449,449,2.95941,2024-10-30,2024-11-01
450,450,2.30962,2024-10-31,2024-11-04
465,465,1.91621,2024-11-21,2024-11-25
481,481,2.64961,2024-12-16,2024-12-18
482,482,2.35194,2024-12-17,2024-12-19
483,483,2.26338,2024-12-18,2024-12-20
522,522,2.02582,2025-02-18,2025-02-20
523,523,2.14716,2025-02-19,2025-02-21
526,526,1.98109,2025-02-24,2025-02-26
527,527,2.36422,2025-02-25,2025-02-27
