Close_0,High_0,Low_0,Open_0,Volume_0,daily_return_0,log_return_0,volume_change_0,relative_volume_0,high_low_range_0,daily_return_zscore_0,log_return_zscore_0,volume_change_zscore_0,relative_volume_zscore_0,log_volume_0,Close_1,High_1,Low_1,Open_1,Volume_1,daily_return_1,log_return_1,volume_change_1,relative_volume_1,high_low_range_1,daily_return_zscore_1,log_return_zscore_1,volume_change_zscore_1,relative_volume_zscore_1,log_volume_1,Close_2,High_2,Low_2,Open_2,Volume_2,daily_return_2,log_return_2,volume_change_2,relative_volume_2,high_low_range_2,daily_return_zscore_2,log_return_zscore_2,volume_change_zscore_2,relative_volume_zscore_2,log_volume_2
3928.860107421875,4014.159912109375,3926.590087890625,4002.25,4298710000.0,-0.015562598500411,-0.0156849669777446,0.0149094806826015,1.0330586655413363,0.0223017484022104,-1.6380332852022912,-1.6479753064777456,0.0272915269926982,0.0,22.181580814869555,3898.85009765625,3922.93994140625,3885.5400390625,3911.840087890625,3991500000.0,-0.0076383502962943,-0.0076676719018124,-0.0714656257342318,0.969071764480236,0.0096254064989055,-0.7729007338264959,-0.7724761132773688,-0.7221881892717824,0.0,22.10743293730066,3972.610107421875,3972.9599609375,3897.860107421875,3909.0400390625,4013360000.0,0.0189184010459815,0.0187416735523519,0.0054766378554427,0.9715506207997762,0.0192669442837694,1.244696914941578,1.24095771143235,-0.0069027939474792,0.0,22.112894632904343
3898.85009765625,3922.93994140625,3885.5400390625,3911.840087890625,3991500000.0,-0.0076383502962943,-0.0076676719018124,-0.0714656257342318,0.969071764480236,0.0096254064989055,-0.7729007338264959,-0.7724761132773688,-0.7221881892717824,0.0,22.10743293730066,3972.610107421875,3972.9599609375,3897.860107421875,3909.0400390625,4013360000.0,0.0189184010459815,0.0187416735523519,0.0054766378554427,0.9715506207997762,0.0192669442837694,1.244696914941578,1.24095771143235,-0.0069027939474792,0.0,22.112894632904343,4019.81005859375,4039.31005859375,3971.639892578125,3978.139892578125,3945210000.0,0.0118813449836652,0.0118113159513285,-0.016980784180836,0.9545526471275664,0.0170383438191567,0.8476609736843292,0.8473729850498428,-0.2518880119119721,0.0,22.095768022020113
4119.2099609375,4148.9501953125,4037.199951171875,4070.070068359375,4856930000.0,0.0104523039445902,0.0103980562968847,0.0379563697289349,1.2127129706477784,0.0276801361072511,0.551802785570353,0.5538703952727609,0.1992544867271282,1.848750321755324,22.30367238822346,4179.759765625,4195.43994140625,4141.8798828125,4158.68017578125,5624360000.0,0.0146993732443099,0.0145923846268543,0.1580072185516365,1.3493181149716262,0.0129313403838695,0.7937621539118963,0.7921625885203465,1.0886166301147122,1.9603767437596624,22.450373000963733,4136.47998046875,4182.35986328125,4123.35986328125,4136.68994140625,4694510000.0,-0.0103546106913104,-0.0104085926372854,-0.1653254770320534,1.1081332249712197,0.0143087195773035,-1.4320508321565797,-1.4341157812095815,-1.4893305882403187,0.3702634945112655,22.269659578025927
4338.93017578125,4340.1298828125,4304.3701171875,4308.31982421875,3945670000.0,0.0093211488102371,0.0092779749817541,0.0420334291999757,0.9184133536273262,0.0083077813132774,0.9291723986762184,0.9301302980966214,0.1078887501406312,-0.6070641057492345,22.095884612311796,4369.009765625,4375.3701171875,4349.31005859375,4352.60986328125,4275400000.0,0.0069324899514737,0.0069085707259088,0.0835675563339053,0.9940779423697996,0.0059917684052573,0.4656074240125319,0.4678500727083984,0.3608823148446861,-0.0983454889571287,22.176143502443352,4372.58984375,4391.81982421875,4337.85009765625,4366.2900390625,4252110000.0,0.0008194255259321,0.0008190899801265,-0.0054474435140571,1.0300619135497118,0.0124415840445155,-0.6410538642862627,-0.6399680706898007,0.1645875010020551,0.8524429923244115,22.170681167505403
4369.009765625,4375.3701171875,4349.31005859375,4352.60986328125,4275400000.0,0.0069324899514737,0.0069085707259088,0.0835675563339053,0.9940779423697996,0.0059917684052573,0.4656074240125319,0.4678500727083984,0.3608823148446861,-0.0983454889571287,22.176143502443352,4372.58984375,4391.81982421875,4337.85009765625,4366.2900390625,4252110000.0,0.0008194255259321,0.0008190899801265,-0.0054474435140571,1.0300619135497118,0.0124415840445155,-0.6410538642862627,-0.6399680706898007,0.1645875010020551,0.8524429923244115,22.170681167505403,4425.83984375,4439.2001953125,4362.60009765625,4365.330078125,4176690000.0,0.0121781374203466,0.0121045804935899,-0.0177370764161792,1.0170931575013935,0.0175583587634819,1.220883330332872,1.2197902125188718,-0.1818826982754067,0.731783900441849,22.15278490400228
4372.58984375,4391.81982421875,4337.85009765625,4366.2900390625,4252110000.0,0.0008194255259321,0.0008190899801265,-0.0054474435140571,1.0300619135497118,0.0124415840445155,-0.6410538642862627,-0.6399680706898007,0.1645875010020551,0.8524429923244115,22.170681167505403,4425.83984375,4439.2001953125,4362.60009765625,4365.330078125,4176690000.0,0.0121781374203466,0.0121045804935899,-0.0177370764161792,1.0170931575013935,0.0175583587634819,1.220883330332872,1.2197902125188718,-0.1818826982754067,0.731783900441849,22.15278490400228,4409.58984375,4448.47021484375,4407.43994140625,4440.9501953125,6848600000.0,-0.0036716195284263,-0.003678376467751,0.6397194907929484,1.5758626965830385,0.0093093210532572,-1.1984936248665166,-1.200858088406803,2.595942394775858,2.7117999448266303,22.647310088916168
4425.83984375,4439.2001953125,4362.60009765625,4365.330078125,4176690000.0,0.0121781374203466,0.0121045804935899,-0.0177370764161792,1.0170931575013935,0.0175583587634819,1.220883330332872,1.2197902125188718,-0.1818826982754067,0.731783900441849,22.15278490400228,4409.58984375,4448.47021484375,4407.43994140625,4440.9501953125,6848600000.0,-0.0036716195284263,-0.003678376467751,0.6397194907929484,1.5758626965830385,0.0093093210532572,-1.1984936248665166,-1.200858088406803,2.595942394775858,2.7117999448266303,22.647310088916168,4388.7099609375,4400.14990234375,4367.18994140625,4396.10986328125,4055790000.0,-0.0047351076976228,-0.004746353835236,-0.4077928335718249,0.9280586849029572,0.0075471782495649,-1.2660219314034336,-1.2687469178651378,-1.6904830618209372,-0.4673727958240845,22.123411326993548
4409.58984375,4448.47021484375,4407.43994140625,4440.9501953125,6848600000.0,-0.0036716195284263,-0.003678376467751,0.6397194907929484,1.5758626965830385,0.0093093210532572,-1.1984936248665166,-1.200858088406803,2.595942394775858,2.7117999448266303,22.647310088916168,4388.7099609375,4400.14990234375,4367.18994140625,4396.10986328125,4055790000.0,-0.0047351076976228,-0.004746353835236,-0.4077928335718249,0.9280586849029572,0.0075471782495649,-1.2660219314034336,-1.2687469178651378,-1.6904830618209372,-0.4673727958240845,22.123411326993548,4365.68994140625,4386.22021484375,4360.14013671875,4380.009765625,3709330000.0,-0.0052452815830036,-0.0052590863669252,-0.0854235549670964,0.8543961207555792,0.0059814770413839,-1.124082409241859,-1.1262663596529905,-0.404870425072907,-0.7679792481877409,22.034117104534555
4388.7099609375,4400.14990234375,4367.18994140625,4396.10986328125,4055790000.0,-0.0047351076976228,-0.004746353835236,-0.4077928335718249,0.9280586849029572,0.0075471782495649,-1.2660219314034336,-1.2687469178651378,-1.6904830618209372,-0.4673727958240845,22.123411326993548,4365.68994140625,4386.22021484375,4360.14013671875,4380.009765625,3709330000.0,-0.0052452815830036,-0.0052590863669252,-0.0854235549670964,0.8543961207555792,0.0059814770413839,-1.124082409241859,-1.1262663596529905,-0.404870425072907,-0.7679792481877409,22.034117104534555,4381.89013671875,4382.25,4351.81982421875,4355.39990234375,3511000000.0,0.0037107984144384,0.0037039303873345,-0.053467876948128,0.8283035889538132,0.006992517385922,0.1728360081629891,0.1754882701625848,-0.2145817421203339,-0.7577411529346236,21.979166734417525
4365.68994140625,4386.22021484375,4360.14013671875,4380.009765625,3709330000.0,-0.0052452815830036,-0.0052590863669252,-0.0854235549670964,0.8543961207555792,0.0059814770413839,-1.124082409241859,-1.1262663596529905,-0.404870425072907,-0.7679792481877409,22.034117104534555,4381.89013671875,4382.25,4351.81982421875,4355.39990234375,3511000000.0,0.0037107984144384,0.0037039303873345,-0.053467876948128,0.8283035889538132,0.006992517385922,0.1728360081629891,0.1754882701625848,-0.2145817421203339,-0.7577411529346236,21.979166734417525,4348.330078125,4366.5498046875,4341.33984375,4354.169921875,6053620000.0,-0.0076588087666845,-0.0076882880565021,0.7241868413557391,1.35686607469463,0.0058069540383468,-1.3330012809714225,-1.33705817110375,1.8658986918969585,1.322038530427906,22.523922277323535
