feature_index,feature_name,importance_score
0,high_std_0,53.756
1,low_std_0,34.909
2,close_std_0,22.479
3,daily_return_std_0,20.626
4,log_return_std_0,22.086
5,volume_change_std_0,18.375
6,relative_volume_std_0,17.718
7,log_volume_0,17.423
8,high_low_range_std_0,17.177
9,excess_return_std_0,21.176
10,open_std_1,22.894
11,high_std_1,20.541
12,low_std_1,22.63
13,close_std_1,63.681
14,daily_return_std_1,43.008
15,log_return_std_1,22.852
16,volume_change_std_1,38.697
17,relative_volume_std_1,55.053
18,log_volume_1,32.825
19,high_low_range_std_1,131.422
20,excess_return_std_1,22.273
21,open_std_2,66.341
22,high_std_2,36.579
23,low_std_2,57.818
24,close_std_2,61.302
25,daily_return_std_2,33.996
26,log_return_std_2,44.853
27,volume_change_std_2,22.162
28,relative_volume_std_2,21.988
29,log_volume_2,19.342
30,high_low_range_std_2,58.086
31,excess_return_std_2,31.647
