feature_index,feature_name,importance_score
0,High_0,42.117
1,Low_0,23.034
2,Open_0,23.244
3,Volume_0,50.865
4,daily_return_0,22.777
5,log_return_0,23.452
6,volume_change_0,23.419
7,relative_volume_0,41.968
8,high_low_range_0,41.87
9,excess_return_0,35.209
10,daily_return_zscore_0,23.43
11,log_return_zscore_0,23.013
12,volume_change_zscore_0,35.545
13,relative_volume_zscore_0,23.512
14,log_volume_0,22.828
15,Close_1,42.084
16,High_1,22.795
17,Low_1,22.953
18,Open_1,23
19,Volume_1,44.904
20,daily_return_1,35.575
21,log_return_1,23.162
22,volume_change_1,23.513
23,relative_volume_1,42.219
24,high_low_range_1,35.479
25,excess_return_1,23.217
26,daily_return_zscore_1,35.414
27,log_return_zscore_1,35.248
28,volume_change_zscore_1,35.424
29,relative_volume_zscore_1,35.491
30,log_volume_1,35.507
31,Close_2,22.781
32,High_2,23.446
33,Low_2,23.449
34,Open_2,35.447
35,Volume_2,23.034
36,daily_return_2,23.371
37,log_return_2,23.363
38,volume_change_2,23.327
39,relative_volume_2,42.092
40,high_low_range_2,42.034
41,excess_return_2,35.324
42,daily_return_zscore_2,41.947
43,log_return_zscore_2,23.285
44,volume_change_zscore_2,23.103
45,relative_volume_zscore_2,35.575
46,log_volume_2,41.393
