feature_index,feature_name,importance_score
0,log_volume_0,24.93
1,log_return_std_0,28.486
2,low_std_0,28.38
3,excess_return_std_0,24.88
4,daily_return_std_0,16.39
5,open_std_0,28.631
6,relative_volume_std_0,16.305
7,high_low_range_std_0,24.943
8,high_std_0,28.465
9,volume_change_std_0,16.11
10,close_std_1,24.897
11,log_volume_1,28.542
12,log_return_std_1,28.539
13,low_std_1,28.382
14,excess_return_std_1,16.382
15,daily_return_std_1,16.334
16,open_std_1,28.658
17,relative_volume_std_1,16.458
18,high_low_range_std_1,16.146
19,high_std_1,16.176
20,volume_change_std_1,16.089
21,close_std_2,16.389
22,log_volume_2,16.385
23,log_return_std_2,28.536
24,low_std_2,16.348
25,excess_return_std_2,16.435
26,daily_return_std_2,28.381
27,open_std_2,16.336
28,relative_volume_std_2,16.418
29,high_low_range_std_2,16.22
30,high_std_2,24.901
31,volume_change_std_2,24.956
32,ticker,16.094
33,time_period_idx,24.803
