feature_index,feature_name,importance_score
0,log_volume_0,16.376
1,log_return_std_0,28.5
2,low_std_0,24.901
3,excess_return_std_0,16.035
4,daily_return_std_0,16.345
5,open_std_0,16.332
6,relative_volume_std_0,16.067
7,high_low_range_std_0,24.871
8,high_std_0,28.481
9,volume_change_std_0,16.32
10,close_std_1,15.919
11,log_volume_1,28.332
12,log_return_std_1,28.573
13,low_std_1,28.594
14,excess_return_std_1,16.11
15,daily_return_std_1,16.412
16,open_std_1,16.201
17,relative_volume_std_1,16.485
18,high_low_range_std_1,28.586
19,high_std_1,28.471
20,volume_change_std_1,28.543
21,close_std_2,24.903
22,log_volume_2,16.352
23,log_return_std_2,16.401
24,low_std_2,24.821
25,excess_return_std_2,16.463
26,daily_return_std_2,24.914
27,open_std_2,28.508
28,relative_volume_std_2,16.315
29,high_low_range_std_2,15.801
30,high_std_2,24.869
31,volume_change_std_2,24.791
32,ticker,16.325
33,time_period_idx,28.412
