feature_index,feature_name,importance_score
0,log_volume_0,28.468
1,log_return_std_0,15.908
2,low_std_0,16.222
3,excess_return_std_0,15.917
4,daily_return_std_0,28.492
5,open_std_0,16.296
6,relative_volume_std_0,16.312
7,high_low_range_std_0,16.287
8,high_std_0,16.247
9,volume_change_std_0,24.748
10,close_std_1,16.347
11,log_volume_1,28.444
12,log_return_std_1,16.127
13,low_std_1,24.867
14,excess_return_std_1,16.325
15,daily_return_std_1,28.551
16,open_std_1,28.34
17,relative_volume_std_1,16.336
18,high_low_range_std_1,28.524
19,high_std_1,28.491
20,volume_change_std_1,16.44
21,close_std_2,28.692
22,log_volume_2,24.897
23,log_return_std_2,24.872
24,low_std_2,28.522
25,excess_return_std_2,28.476
26,daily_return_std_2,24.882
27,open_std_2,16.249
28,relative_volume_std_2,16.289
29,high_low_range_std_2,16.301
30,high_std_2,24.825
31,volume_change_std_2,16.322
32,ticker,24.891
33,time_period_idx,16.348
