feature_index,feature_name,importance_score
0,high_std_0,18.755
1,low_std_0,19.167
2,close_std_0,40.951
3,daily_return_std_0,42.644
4,log_return_std_0,33.832
5,volume_change_std_0,19.765
6,relative_volume_std_0,21.732
7,log_volume_0,18.709
8,high_low_range_std_0,33.446
9,excess_return_std_0,23.679
10,open_std_1,20.524
11,high_std_1,86.354
12,low_std_1,62.344
13,close_std_1,85.546
14,daily_return_std_1,19.673
15,log_return_std_1,19.22
16,volume_change_std_1,21.806
17,relative_volume_std_1,52.574
18,log_volume_1,18.092
19,high_low_range_std_1,22.394
20,excess_return_std_1,39.353
21,open_std_2,93.708
22,high_std_2,34.958
23,low_std_2,169.198
24,close_std_2,85.571
25,daily_return_std_2,33.103
26,log_return_std_2,21.3
27,volume_change_std_2,31.194
28,relative_volume_std_2,30.022
29,log_volume_2,18.492
30,high_low_range_std_2,22.313
31,excess_return_std_2,22.046
