feature_index,feature_name,importance_score
0,log_volume_0,16.296
1,log_return_std_0,16.448
2,low_std_0,24.901
3,excess_return_std_0,28.458
4,daily_return_std_0,28.371
5,open_std_0,16.288
6,relative_volume_std_0,28.422
7,high_low_range_std_0,16.467
8,high_std_0,16.468
9,volume_change_std_0,16.257
10,close_std_1,24.946
11,log_volume_1,28.569
12,log_return_std_1,16.13
13,low_std_1,28.491
14,excess_return_std_1,16.476
15,daily_return_std_1,16.053
16,open_std_1,16.364
17,relative_volume_std_1,28.534
18,high_low_range_std_1,28.527
19,high_std_1,16.459
20,volume_change_std_1,28.554
21,close_std_2,28.586
22,log_volume_2,16.186
23,log_return_std_2,24.727
24,low_std_2,15.921
25,excess_return_std_2,16.113
26,daily_return_std_2,24.878
27,open_std_2,16.456
28,relative_volume_std_2,16.148
29,high_low_range_std_2,28.488
30,high_std_2,24.895
31,volume_change_std_2,16.256
32,ticker,24.91
33,time_period_idx,24.791
