feature_index,feature_name,importance_score
0,High_0,23.658
1,Low_0,23.791
2,Open_0,35.847
3,Volume_0,80.688
4,daily_return_0,42.302
5,log_return_0,23.655
6,volume_change_0,42.386
7,relative_volume_0,23.734
8,high_low_range_0,35.783
9,excess_return_0,23.581
10,daily_return_zscore_0,23.555
11,log_return_zscore_0,35.802
12,volume_change_zscore_0,23.666
13,relative_volume_zscore_0,35.655
14,log_volume_0,23.852
15,Close_1,35.899
16,High_1,35.833
17,Low_1,23.422
18,Open_1,23.426
19,Volume_1,47.47
20,daily_return_1,35.846
21,log_return_1,23.49
22,volume_change_1,42.164
23,relative_volume_1,23.449
24,high_low_range_1,23.694
25,excess_return_1,35.673
26,daily_return_zscore_1,23.197
27,log_return_zscore_1,44.266
28,volume_change_zscore_1,41.822
29,relative_volume_zscore_1,23.397
30,log_volume_1,44.062
31,Close_2,35.435
32,High_2,23.506
33,Low_2,42.548
34,Open_2,23.731
35,Volume_2,74.455
36,daily_return_2,23.237
37,log_return_2,23.716
38,volume_change_2,42.223
39,relative_volume_2,23.605
40,high_low_range_2,35.947
41,excess_return_2,35.594
42,daily_return_zscore_2,23.466
43,log_return_zscore_2,23.664
44,volume_change_zscore_2,35.677
45,relative_volume_zscore_2,23.526
46,log_volume_2,23.444
