feature_index,feature_name,importance_score
0,high_std_0,21.15
1,low_std_0,26.899
2,close_std_0,39.425
3,daily_return_std_0,63.903
4,log_return_std_0,61.688
5,volume_change_std_0,43.536
6,relative_volume_std_0,19.268
7,log_volume_0,17.996
8,high_low_range_std_0,200.371
9,excess_return_std_0,48.56
10,open_std_1,30.899
11,high_std_1,19.864
12,low_std_1,20.613
13,close_std_1,20.687
14,daily_return_std_1,18.01
15,log_return_std_1,18.919
16,volume_change_std_1,19.414
17,relative_volume_std_1,27.99
18,log_volume_1,18.202
19,high_low_range_std_1,29.858
20,excess_return_std_1,31.375
21,open_std_2,19.799
22,high_std_2,44.133
23,low_std_2,19.703
24,close_std_2,18.942
25,daily_return_std_2,21.351
26,log_return_std_2,19.97
27,volume_change_std_2,82.469
28,relative_volume_std_2,51.951
29,log_volume_2,37.076
30,high_low_range_std_2,30.862
31,excess_return_std_2,20.743
